G,element_length,p,f_int[0]
72206.68422643689,2,70,1.899018758282561e+03
72206.68422643689,3,70,9.696103918189542e+02
72206.68422643689,1,70,2.799999999999996e+03
72206.68422643689,2,70,1.8990187582825731e+03
72206.68422643689,3,70,9.696103918189542e+02
72206.68422643689,1,70,2.800000000000003e+03
72206.68422643689,2,70,1.8990187582825786e+03
72206.68422643689,3,70,9.696103918189486e+02
72206.68422643689,1,70,2.8000000000000036e+03
72206.68422643689,2,70,1.899018758282561e+03
72206.68422643689,3,70,9.696103918189542e+02
72206.68422643689,1,70,2.799999999999996e+03
72206.68422643689,2,70,1.8990187582825731e+03
72206.68422643689,3,70,9.696103918189542e+02
72206.68422643689,1,70,2.800000000000003e+03
72206.68422643689,2,70,1.8990187582825786e+03
72206.68422643689,3,70,9.696103918189486e+02
135518.29987633077,1,35.0,6.999999999999781e+02
135518.29987633077,2,35.0,4.7475468957063305e+02
135518.29987633077,3,35.0,2.424025979547302e+02
135518.29987633077,1,52.5,1.3999999999999914e+03
135518.29987633077,2,52.5,9.495093791412718e+02
135518.29987633077,3,52.5,4.848051959094713e+02
135518.29987633077,1,70,2.099999999999976e+03
135518.29987633077,2,70,1.4242640687119106e+03
135518.29987633077,3,70,7.272077938642026e+02
135518.29987633077,1,70,2.7999999999999945e+03
135518.29987633077,2,70,1.8990187582825401e+03
135518.29987633077,3,70,9.696103918189486e+02
135518.29987633077,1,70,2.799999999999979e+03
135518.29987633077,2,70,1.8990187582825884e+03
135518.29987633077,3,70,9.696103918189442e+02
135518.29987633077,1,70,2.8000000000000246e+03
135518.29987633077,2,70,1.8990187582825438e+03
135518.29987633077,3,70,9.696103918189658e+02
135518.29987633077,1,70,2.7999999999999877e+03
135518.29987633077,2,70,1.8990187582826e+03
135518.29987633077,3,70,9.696103918189727e+02
135518.29987633077,1,70,2.8000000000000337e+03
135518.29987633077,2,70,1.8990187582825758e+03
135518.29987633077,3,70,9.69610391818937e+02
135518.29987633077,1,70,2.799999999999962e+03
135518.29987633077,2,70,1.8990187582825774e+03
135518.29987633077,3,70,9.6961039181893e+02
135518.29987633077,1,70,2.800000000000006e+03
135518.29987633077,2,70,1.899018758282531e+03
135518.29987633077,3,70,9.696103918189582e+02
135518.29987633077,1,70,2.800000000000015e+03
135518.29987633077,2,70,1.8990187582825831e+03
135518.29987633077,3,70,9.696103918189588e+02
135518.29987633077,1,70,2.800000000000015e+03
135518.29987633077,2,70,1.8990187582825486e+03
135518.29987633077,3,70,9.696103918189658e+02
135518.29987633077,1,70,2.8000000000000346e+03
135518.29987633077,2,70,1.8990187582825665e+03
135518.29987633077,3,70,9.696103918189518e+02
135518.29987633077,1,70,2.7999999999999877e+03
135518.29987633077,2,70,1.8990187582825492e+03
135518.29987633077,3,70,9.696103918189727e+02
135518.29987633077,1,70,2.8000000000000337e+03
135518.29987633077,2,70,1.8990187582825758e+03
135518.29987633077,3,70,9.69610391818937e+02
135518.29987633077,1,70,2.799999999999962e+03
135518.29987633077,2,70,1.8990187582825774e+03
135518.29987633077,3,70,9.6961039181893e+02
135518.29987633077,1,70,2.800000000000006e+03
135518.29987633077,2,70,1.899018758282531e+03
135518.29987633077,3,70,9.696103918189582e+02
135518.29987633077,1,70,2.800000000000015e+03
135518.29987633077,2,70,1.8990187582825831e+03
135518.29987633077,3,70,9.696103918189588e+02
135518.29987633077,1,70,2.800000000000015e+03
135518.29987633077,2,70,1.8990187582825486e+03
135518.29987633077,3,70,9.696103918189658e+02
27283.15028877539,1,35.0,7.000000000000005e+02
27283.15028877539,2,35.0,4.747546895706442e+02
27283.15028877539,3,35.0,2.42402597954738e+02
27283.15028877539,1,52.5,1.4000000000000023e+03
27283.15028877539,2,52.5,9.495093791412838e+02
27283.15028877539,3,52.5,4.848051959094757e+02
27283.15028877539,1,70,2.100000000000003e+03
27283.15028877539,2,70,1.4242640687119285e+03
27283.15028877539,3,70,7.27207793864216e+02
27283.15028877539,1,70,2.799999999999999e+03
27283.15028877539,2,70,1.8990187582825793e+03
27283.15028877539,3,70,9.696103918189481e+02
27283.15028877539,1,70,2.7999999999999945e+03
27283.15028877539,2,70,1.899018758282569e+03
27283.15028877539,3,70,9.696103918189528e+02
27283.15028877539,1,70,2.799999999999999e+03
27283.15028877539,2,70,1.899018758282569e+03
27283.15028877539,3,70,9.696103918189503e+02
27283.15028877539,1,70,2.8000000000000064e+03
27283.15028877539,2,70,1.8990187582825733e+03
27283.15028877539,3,70,9.696103918189528e+02
27283.15028877539,1,70,2.799999999999991e+03
27283.15028877539,2,70,1.899018758282569e+03
27283.15028877539,3,70,9.696103918189535e+02
27283.15028877539,1,70,2.7999999999999986e+03
27283.15028877539,2,70,1.8990187582825738e+03
27283.15028877539,3,70,9.696103918189532e+02
27283.15028877539,1,70,2.799999999999999e+03
27283.15028877539,2,70,1.899018758282569e+03
27283.15028877539,3,70,9.696103918189535e+02
27283.15028877539,1,70,2.8000000000000064e+03
27283.15028877539,2,70,1.8990187582825733e+03
27283.15028877539,3,70,9.696103918189528e+02
27283.15028877539,1,70,2.799999999999991e+03
27283.15028877539,2,70,1.899018758282569e+03
27283.15028877539,3,70,9.696103918189535e+02
27283.15028877539,1,70,2.7999999999999986e+03
27283.15028877539,2,70,1.8990187582825738e+03
27283.15028877539,3,70,9.696103918189532e+02
27283.15028877539,1,70,2.799999999999999e+03
27283.15028877539,2,70,1.899018758282569e+03
27283.15028877539,3,70,9.696103918189535e+02
27283.15028877539,1,70,2.8000000000000064e+03
27283.15028877539,2,70,1.8990187582825733e+03
27283.15028877539,3,70,9.696103918189528e+02
27283.15028877539,1,70,2.799999999999991e+03
27283.15028877539,2,70,1.899018758282569e+03
27283.15028877539,3,70,9.696103918189535e+02
27283.15028877539,1,70,2.7999999999999986e+03
27283.15028877539,2,70,1.8990187582825738e+03
27283.15028877539,3,70,9.696103918189532e+02
27283.15028877539,1,70,2.799999999999999e+03
27283.15028877539,2,70,1.899018758282569e+03
27283.15028877539,3,70,9.696103918189535e+02
27283.15028877539,1,70,2.8000000000000064e+03
27283.15028877539,2,70,1.8990187582825733e+03
27283.15028877539,3,70,9.696103918189528e+02
103779.86216559546,1,35.0,6.999999999999995e+02
103779.86216559546,2,35.0,4.747546895706417e+02
103779.86216559546,3,35.0,2.4240259795473824e+02
103779.86216559546,1,52.5,1.4000000000000005e+03
103779.86216559546,2,52.5,9.495093791412852e+02
103779.86216559546,3,52.5,4.848051959094764e+02
103779.86216559546,1,70,2.0999999999999955e+03
103779.86216559546,2,70,1.4242640687119272e+03
103779.86216559546,3,70,7.272077938642128e+02
103779.86216559546,1,70,2.800000000000001e+03
103779.86216559546,2,70,1.8990187582825704e+03
103779.86216559546,3,70,9.696103918189502e+02
103779.86216559546,1,70,2.7999999999999995e+03
103779.86216559546,2,70,1.8990187582825777e+03
103779.86216559546,3,70,9.696103918189518e+02
103779.86216559546,1,70,2.8000000000000005e+03
103779.86216559546,2,70,1.8990187582825733e+03
103779.86216559546,3,70,9.696103918189546e+02
103779.86216559546,1,70,2.800000000000001e+03
103779.86216559546,2,70,1.8990187582825654e+03
103779.86216559546,3,70,9.696103918189518e+02
103779.86216559546,1,70,2.800000000000001e+03
103779.86216559546,2,70,1.8990187582825697e+03
103779.86216559546,3,70,9.696103918189528e+02
103779.86216559546,1,70,2.8000000000000005e+03
103779.86216559546,2,70,1.899018758282574e+03
103779.86216559546,3,70,9.696103918189552e+02
103779.86216559546,1,70,2.800000000000001e+03
103779.86216559546,2,70,1.8990187582825697e+03
103779.86216559546,3,70,9.696103918189528e+02
103779.86216559546,1,70,2.8000000000000005e+03
103779.86216559546,2,70,1.899018758282574e+03
103779.86216559546,3,70,9.696103918189518e+02
103779.86216559546,1,70,2.800000000000001e+03
103779.86216559546,2,70,1.8990187582825697e+03
103779.86216559546,3,70,9.696103918189528e+02
103779.86216559546,1,70,2.8000000000000005e+03
103779.86216559546,2,70,1.899018758282574e+03
103779.86216559546,3,70,9.696103918189518e+02
103779.86216559546,1,70,2.800000000000001e+03
103779.86216559546,2,70,1.8990187582825697e+03
103779.86216559546,3,70,9.696103918189528e+02
103779.86216559546,1,70,2.8000000000000005e+03
103779.86216559546,2,70,1.899018758282574e+03
103779.86216559546,3,70,9.696103918189518e+02
103779.86216559546,1,70,2.800000000000001e+03
103779.86216559546,2,70,1.8990187582825697e+03
103779.86216559546,3,70,9.696103918189528e+02
103779.86216559546,1,70,2.8000000000000005e+03
103779.86216559546,2,70,1.899018758282574e+03
103779.86216559546,3,70,9.696103918189518e+02
103779.86216559546,1,70,2.800000000000001e+03
103779.86216559546,2,70,1.8990187582825697e+03
103779.86216559546,3,70,9.696103918189528e+02
103779.86216559546,1,70,2.8000000000000005e+03
103779.86216559546,2,70,1.899018758282574e+03
103779.86216559546,3,70,9.696103918189518e+02
61109.12179162087,1,35.0,7.000000000000045e+02
61109.12179162087,2,35.0,4.747546895706436e+02
61109.12179162087,3,35.0,2.4240259795473884e+02
61109.12179162087,1,52.5,1.3999999999999993e+03
61109.12179162087,2,52.5,9.495093791412958e+02
61109.12179162087,3,52.5,4.8480519590947455e+02
61109.12179162087,1,70,2.100000000000004e+03
61109.12179162087,2,70,1.4242640687119285e+03
61109.12179162087,3,70,7.272077938642125e+02
61109.12179162087,1,70,2.8000000000000005e+03
61109.12179162087,2,70,1.8990187582825713e+03
61109.12179162087,3,70,9.696103918189531e+02
61109.12179162087,1,70,2.800000000000009e+03
61109.12179162087,2,70,1.8990187582825727e+03
61109.12179162087,3,70,9.696103918189549e+02
61109.12179162087,1,70,2.799999999999992e+03
61109.12179162087,2,70,1.8990187582825727e+03
61109.12179162087,3,70,9.696103918189484e+02
61109.12179162087,1,70,2.8000000000000045e+03
61109.12179162087,2,70,1.8990187582825758e+03
61109.12179162087,3,70,9.696103918189516e+02
61109.12179162087,1,70,2.799999999999992e+03
61109.12179162087,2,70,1.8990187582825668e+03
61109.12179162087,3,70,9.696103918189549e+02
61109.12179162087,1,70,2.8000000000000045e+03
61109.12179162087,2,70,1.8990187582825758e+03
61109.12179162087,3,70,9.696103918189463e+02
61109.12179162087,1,70,2.799999999999992e+03
61109.12179162087,2,70,1.8990187582825668e+03
61109.12179162087,3,70,9.696103918189549e+02
61109.12179162087,1,70,2.8000000000000045e+03
61109.12179162087,2,70,1.8990187582825758e+03
61109.12179162087,3,70,9.696103918189463e+02
61109.12179162087,1,70,2.799999999999992e+03
61109.12179162087,2,70,1.8990187582825668e+03
61109.12179162087,3,70,9.696103918189549e+02
61109.12179162087,1,70,2.8000000000000045e+03
61109.12179162087,2,70,1.8990187582825758e+03
61109.12179162087,3,70,9.696103918189463e+02
61109.12179162087,1,70,2.799999999999992e+03
61109.12179162087,2,70,1.8990187582825668e+03
61109.12179162087,3,70,9.696103918189549e+02
61109.12179162087,1,70,2.8000000000000045e+03
61109.12179162087,2,70,1.8990187582825758e+03
61109.12179162087,3,70,9.696103918189463e+02
61109.12179162087,1,70,2.799999999999992e+03
61109.12179162087,2,70,1.8990187582825668e+03
61109.12179162087,3,70,9.696103918189549e+02
61109.12179162087,1,70,2.8000000000000045e+03
61109.12179162087,2,70,1.8990187582825758e+03
61109.12179162087,3,70,9.696103918189463e+02
61109.12179162087,1,70,2.799999999999992e+03
61109.12179162087,2,70,1.8990187582825668e+03
61109.12179162087,3,70,9.696103918189549e+02
61109.12179162087,1,70,2.8000000000000045e+03
61109.12179162087,2,70,1.8990187582825758e+03
61109.12179162087,3,70,9.696103918189463e+02
149341.98387702403,1,35.0,7.000000000000007e+02
149341.98387702403,2,35.0,4.7475468957064345e+02
149341.98387702403,3,35.0,2.4240259795473827e+02
149341.98387702403,1,52.5,1.3999999999999995e+03
149341.98387702403,2,52.5,9.495093791412872e+02
149341.98387702403,3,52.5,4.8480519590947677e+02
149341.98387702403,1,70,2.0999999999999977e+03
149341.98387702403,2,70,1.4242640687119297e+03
149341.98387702403,3,70,7.272077938642169e+02
149341.98387702403,1,70,2.800000000000003e+03
149341.98387702403,2,70,1.899018758282569e+03
149341.98387702403,3,70,9.696103918189535e+02
149341.98387702403,1,70,2.799999999999999e+03
149341.98387702403,2,70,1.899018758282572e+03
149341.98387702403,3,70,9.696103918189535e+02
149341.98387702403,1,70,2.799999999999999e+03
149341.98387702403,2,70,1.8990187582825697e+03
149341.98387702403,3,70,9.696103918189502e+02
149341.98387702403,1,70,2.800000000000003e+03
149341.98387702403,2,70,1.899018758282572e+03
149341.98387702403,3,70,9.696103918189535e+02
149341.98387702403,1,70,2.799999999999999e+03
149341.98387702403,2,70,1.899018758282569e+03
149341.98387702403,3,70,9.696103918189535e+02
149341.98387702403,1,70,2.799999999999999e+03
149341.98387702403,2,70,1.899018758282572e+03
149341.98387702403,3,70,9.696103918189535e+02
149341.98387702403,1,70,2.799999999999999e+03
149341.98387702403,2,70,1.8990187582825697e+03
149341.98387702403,3,70,9.696103918189502e+02
149341.98387702403,1,70,2.800000000000003e+03
149341.98387702403,2,70,1.899018758282572e+03
149341.98387702403,3,70,9.696103918189535e+02
149341.98387702403,1,70,2.799999999999999e+03
149341.98387702403,2,70,1.899018758282569e+03
149341.98387702403,3,70,9.696103918189535e+02
149341.98387702403,1,70,2.799999999999999e+03
149341.98387702403,2,70,1.899018758282572e+03
149341.98387702403,3,70,9.696103918189535e+02
149341.98387702403,1,70,2.799999999999999e+03
149341.98387702403,2,70,1.8990187582825697e+03
149341.98387702403,3,70,9.696103918189502e+02
149341.98387702403,1,70,2.800000000000003e+03
149341.98387702403,2,70,1.899018758282572e+03
149341.98387702403,3,70,9.696103918189535e+02
149341.98387702403,1,70,2.799999999999999e+03
149341.98387702403,2,70,1.899018758282569e+03
149341.98387702403,3,70,9.696103918189535e+02
149341.98387702403,1,70,2.799999999999999e+03
149341.98387702403,2,70,1.899018758282572e+03
149341.98387702403,3,70,9.696103918189535e+02
149341.98387702403,1,70,2.799999999999999e+03
149341.98387702403,2,70,1.8990187582825697e+03
149341.98387702403,3,70,9.696103918189502e+02
149341.98387702403,1,70,2.800000000000003e+03
149341.98387702403,2,70,1.899018758282572e+03
149341.98387702403,3,70,9.696103918189535e+02
45526.734965507414,1,35.0,6.999999999999986e+02
45526.734965507414,2,35.0,4.747546895706441e+02
45526.734965507414,3,35.0,2.4240259795474017e+02
45526.734965507414,1,52.5,1.3999999999999973e+03
45526.734965507414,2,52.5,9.495093791412867e+02
45526.734965507414,3,52.5,4.8480519590948e+02
45526.734965507414,1,70,2.099999999999993e+03
45526.734965507414,2,70,1.4242640687119297e+03
45526.734965507414,3,70,7.272077938642174e+02
45526.734965507414,1,70,2.799999999999999e+03
45526.734965507414,2,70,1.899018758282569e+03
45526.734965507414,3,70,9.696103918189543e+02
45526.734965507414,1,70,2.7999999999999945e+03
45526.734965507414,2,70,1.899018758282577e+03
45526.734965507414,3,70,9.696103918189514e+02
45526.734965507414,1,70,2.800000000000003e+03
45526.734965507414,2,70,1.8990187582825668e+03
45526.734965507414,3,70,9.696103918189538e+02
45526.734965507414,1,70,2.800000000000003e+03
45526.734965507414,2,70,1.8990187582825727e+03
45526.734965507414,3,70,9.696103918189542e+02
45526.734965507414,1,70,2.7999999999999945e+03
45526.734965507414,2,70,1.8990187582825727e+03
45526.734965507414,3,70,9.696103918189542e+02
45526.734965507414,1,70,2.800000000000003e+03
45526.734965507414,2,70,1.8990187582825727e+03
45526.734965507414,3,70,9.696103918189514e+02
45526.734965507414,1,70,2.7999999999999945e+03
45526.734965507414,2,70,1.8990187582825727e+03
45526.734965507414,3,70,9.696103918189514e+02
45526.734965507414,1,70,2.800000000000003e+03
45526.734965507414,2,70,1.8990187582825668e+03
45526.734965507414,3,70,9.696103918189538e+02
45526.734965507414,1,70,2.800000000000003e+03
45526.734965507414,2,70,1.8990187582825727e+03
45526.734965507414,3,70,9.696103918189542e+02
45526.734965507414,1,70,2.7999999999999945e+03
45526.734965507414,2,70,1.8990187582825727e+03
45526.734965507414,3,70,9.696103918189542e+02
45526.734965507414,1,70,2.800000000000003e+03
45526.734965507414,2,70,1.8990187582825727e+03
45526.734965507414,3,70,9.696103918189514e+02
45526.734965507414,1,70,2.7999999999999945e+03
45526.734965507414,2,70,1.8990187582825727e+03
45526.734965507414,3,70,9.696103918189514e+02
45526.734965507414,1,70,2.800000000000003e+03
45526.734965507414,2,70,1.8990187582825668e+03
45526.734965507414,3,70,9.696103918189538e+02
45526.734965507414,1,70,2.800000000000003e+03
45526.734965507414,2,70,1.8990187582825727e+03
45526.734965507414,3,70,9.696103918189542e+02
45526.734965507414,1,70,2.7999999999999945e+03
45526.734965507414,2,70,1.8990187582825727e+03
45526.734965507414,3,70,9.696103918189542e+02
45526.734965507414,1,70,2.800000000000003e+03
45526.734965507414,2,70,1.8990187582825727e+03
45526.734965507414,3,70,9.696103918189514e+02
111623.41320731137,1,35.0,7.000000000000051e+02
111623.41320731137,2,35.0,4.7475468957065334e+02
111623.41320731137,3,35.0,2.4240259795474418e+02
111623.41320731137,1,52.5,1.4000000000000066e+03
111623.41320731137,2,52.5,9.495093791412907e+02
111623.41320731137,3,52.5,4.8480519590949183e+02
111623.41320731137,1,70,2.100000000000005e+03
111623.41320731137,2,70,1.424264068711943e+03
111623.41320731137,3,70,7.272077938642209e+02
111623.41320731137,1,70,2.7999999999999973e+03
111623.41320731137,2,70,1.8990187582825677e+03
111623.41320731137,3,70,9.696103918189548e+02
111623.41320731137,1,70,2.799999999999995e+03
111623.41320731137,2,70,1.8990187582825858e+03
111623.41320731137,3,70,9.696103918189497e+02
111623.41320731137,1,70,2.8000000000000136e+03
111623.41320731137,2,70,1.89901875828258e+03
111623.41320731137,3,70,9.696103918189515e+02
111623.41320731137,1,70,2.799999999999976e+03
111623.41320731137,2,70,1.899018758282557e+03
111623.41320731137,3,70,9.69610391818955e+02
111623.41320731137,1,70,2.8000000000000064e+03
111623.41320731137,2,70,1.8990187582825831e+03
111623.41320731137,3,70,9.696103918189601e+02
111623.41320731137,1,70,2.799999999999995e+03
111623.41320731137,2,70,1.8990187582825715e+03
111623.41320731137,3,70,9.696103918189497e+02
111623.41320731137,1,70,2.7999999999999873e+03
111623.41320731137,2,70,1.899018758282577e+03
111623.41320731137,3,70,9.69610391818955e+02
111623.41320731137,1,70,2.799999999999995e+03
111623.41320731137,2,70,1.8990187582825686e+03
111623.41320731137,3,70,9.696103918189601e+02
111623.41320731137,1,70,2.799999999999995e+03
111623.41320731137,2,70,1.8990187582825858e+03
111623.41320731137,3,70,9.696103918189497e+02
111623.41320731137,1,70,2.8000000000000136e+03
111623.41320731137,2,70,1.89901875828258e+03
111623.41320731137,3,70,9.696103918189515e+02
111623.41320731137,1,70,2.799999999999976e+03
111623.41320731137,2,70,1.899018758282557e+03
111623.41320731137,3,70,9.69610391818955e+02
111623.41320731137,1,70,2.8000000000000064e+03
111623.41320731137,2,70,1.8990187582825831e+03
111623.41320731137,3,70,9.696103918189601e+02
111623.41320731137,1,70,2.799999999999995e+03
111623.41320731137,2,70,1.8990187582825715e+03
111623.41320731137,3,70,9.696103918189497e+02
111623.41320731137,1,70,2.7999999999999873e+03
111623.41320731137,2,70,1.899018758282577e+03
111623.41320731137,3,70,9.69610391818955e+02
111623.41320731137,1,70,2.799999999999995e+03
111623.41320731137,2,70,1.8990187582825686e+03
111623.41320731137,3,70,9.696103918189601e+02
111623.41320731137,1,70,2.799999999999995e+03
111623.41320731137,2,70,1.8990187582825858e+03
111623.41320731137,3,70,9.696103918189497e+02
86921.43423763018,1,35.0,7.000000000000003e+02
86921.43423763018,2,35.0,4.747546895706419e+02
86921.43423763018,3,35.0,2.424025979547366e+02
86921.43423763018,1,52.5,1.3999999999999995e+03
86921.43423763018,2,52.5,9.495093791412833e+02
86921.43423763018,3,52.5,4.8480519590947716e+02
86921.43423763018,1,70,2.0999999999999986e+03
86921.43423763018,2,70,1.4242640687119265e+03
86921.43423763018,3,70,7.27207793864213e+02
86921.43423763018,1,70,2.799999999999998e+03
86921.43423763018,2,70,1.899018758282572e+03
86921.43423763018,3,70,9.696103918189484e+02
86921.43423763018,1,70,2.799999999999992e+03
86921.43423763018,2,70,1.899018758282574e+03
86921.43423763018,3,70,9.696103918189549e+02
86921.43423763018,1,70,2.7999999999999973e+03
86921.43423763018,2,70,1.899018758282574e+03
86921.43423763018,3,70,9.696103918189505e+02
86921.43423763018,1,70,2.7999999999999973e+03
86921.43423763018,2,70,1.8990187582825715e+03
86921.43423763018,3,70,9.696103918189549e+02
86921.43423763018,1,70,2.8000000000000023e+03
86921.43423763018,2,70,1.8990187582825715e+03
86921.43423763018,3,70,9.696103918189526e+02
86921.43423763018,1,70,2.7999999999999973e+03
86921.43423763018,2,70,1.8990187582825715e+03
86921.43423763018,3,70,9.696103918189531e+02
86921.43423763018,1,70,2.8000000000000023e+03
86921.43423763018,2,70,1.8990187582825715e+03
86921.43423763018,3,70,9.696103918189526e+02
86921.43423763018,1,70,2.7999999999999973e+03
86921.43423763018,2,70,1.8990187582825715e+03
86921.43423763018,3,70,9.696103918189531e+02
86921.43423763018,1,70,2.8000000000000023e+03
86921.43423763018,2,70,1.8990187582825715e+03
86921.43423763018,3,70,9.696103918189526e+02
86921.43423763018,1,70,2.7999999999999973e+03
86921.43423763018,2,70,1.8990187582825715e+03
86921.43423763018,3,70,9.696103918189531e+02
86921.43423763018,1,70,2.8000000000000023e+03
86921.43423763018,2,70,1.8990187582825715e+03
86921.43423763018,3,70,9.696103918189526e+02
86921.43423763018,1,70,2.7999999999999973e+03
86921.43423763018,2,70,1.8990187582825715e+03
86921.43423763018,3,70,9.696103918189531e+02
86921.43423763018,1,70,2.8000000000000023e+03
86921.43423763018,2,70,1.8990187582825715e+03
86921.43423763018,3,70,9.696103918189526e+02
86921.43423763018,1,70,2.7999999999999973e+03
86921.43423763018,2,70,1.8990187582825715e+03
86921.43423763018,3,70,9.696103918189531e+02
86921.43423763018,1,70,2.8000000000000023e+03
86921.43423763018,2,70,1.8990187582825715e+03
86921.43423763018,3,70,9.696103918189526e+02
86921.43423763018,1,70,2.7999999999999973e+03
86921.43423763018,2,70,1.8990187582825715e+03
86921.43423763018,3,70,9.696103918189531e+02
153209.59111453634,1,35.0,7.000000000000001e+02
153209.59111453634,2,35.0,4.747546895706458e+02
153209.59111453634,3,35.0,2.424025979547397e+02
153209.59111453634,1,52.5,1.4000000000000027e+03
153209.59111453634,2,52.5,9.495093791412825e+02
153209.59111453634,3,52.5,4.8480519590948035e+02
153209.59111453634,1,70,2.100000000000007e+03
153209.59111453634,2,70,1.424264068711936e+03
153209.59111453634,3,70,7.272077938642145e+02
153209.59111453634,1,70,2.799999999999998e+03
153209.59111453634,2,70,1.8990187582825731e+03
153209.59111453634,3,70,9.696103918189522e+02
153209.59111453634,1,70,2.7999999999999836e+03
153209.59111453634,2,70,1.8990187582825763e+03
153209.59111453634,3,70,9.696103918189513e+02
153209.59111453634,1,70,2.800000000000006e+03
153209.59111453634,2,70,1.8990187582825702e+03
153209.59111453634,3,70,9.696103918189505e+02
153209.59111453634,1,70,2.7999999999999936e+03
153209.59111453634,2,70,1.8990187582825733e+03
153209.59111453634,3,70,9.696103918189532e+02
153209.59111453634,1,70,2.8000000000000005e+03
153209.59111453634,2,70,1.8990187582825733e+03
153209.59111453634,3,70,9.696103918189494e+02
153209.59111453634,1,70,2.7999999999999986e+03
153209.59111453634,2,70,1.8990187582825665e+03
153209.59111453634,3,70,9.69610391818958e+02
153209.59111453634,1,70,2.8000000000000005e+03
153209.59111453634,2,70,1.8990187582825733e+03
153209.59111453634,3,70,9.696103918189494e+02
153209.59111453634,1,70,2.7999999999999986e+03
153209.59111453634,2,70,1.8990187582825665e+03
153209.59111453634,3,70,9.69610391818958e+02
153209.59111453634,1,70,2.8000000000000005e+03
153209.59111453634,2,70,1.8990187582825733e+03
153209.59111453634,3,70,9.696103918189494e+02
153209.59111453634,1,70,2.7999999999999986e+03
153209.59111453634,2,70,1.8990187582825665e+03
153209.59111453634,3,70,9.69610391818958e+02
153209.59111453634,1,70,2.8000000000000005e+03
153209.59111453634,2,70,1.8990187582825733e+03
153209.59111453634,3,70,9.696103918189494e+02
153209.59111453634,1,70,2.7999999999999986e+03
153209.59111453634,2,70,1.8990187582825665e+03
153209.59111453634,3,70,9.69610391818958e+02
153209.59111453634,1,70,2.8000000000000005e+03
153209.59111453634,2,70,1.8990187582825733e+03
153209.59111453634,3,70,9.696103918189494e+02
153209.59111453634,1,70,2.7999999999999986e+03
153209.59111453634,2,70,1.8990187582825665e+03
153209.59111453634,3,70,9.69610391818958e+02
153209.59111453634,1,70,2.8000000000000005e+03
153209.59111453634,2,70,1.8990187582825733e+03
153209.59111453634,3,70,9.696103918189494e+02
153209.59111453634,1,70,2.7999999999999986e+03
153209.59111453634,2,70,1.8990187582825665e+03
153209.59111453634,3,70,9.69610391818958e+02
20323.907627663008,1,35.0,7.00000000000059e+02
20323.907627663008,2,35.0,4.7475468957066465e+02
20323.907627663008,3,35.0,2.424025979547295e+02
20323.907627663008,1,52.5,1.4000000000000066e+03
20323.907627663008,2,52.5,9.49509379141221e+02
20323.907627663008,3,52.5,4.8480519590948575e+02
20323.907627663008,1,70,2.100000000000196e+03
20323.907627663008,2,70,1.4242640687120174e+03
20323.907627663008,3,70,7.272077938641994e+02
20323.907627663008,1,70,2.800000000000065e+03
20323.907627663008,2,70,1.8990187582824663e+03
20323.907627663008,3,70,9.696103918189451e+02
20323.907627663008,1,70,2.7999999999999477e+03
20323.907627663008,2,70,1.8990187582827277e+03
20323.907627663008,3,70,9.696103918190009e+02
20323.907627663008,1,70,2.7999999999999027e+03
20323.907627663008,2,70,1.8990187582825602e+03
20323.907627663008,3,70,9.696103918188884e+02
20323.907627663008,1,70,2.8000000000000528e+03
20323.907627663008,2,70,1.8990187582825884e+03
20323.907627663008,3,70,9.696103918190009e+02
20323.907627663008,1,70,2.8000000000000164e+03
20323.907627663008,2,70,1.8990187582825884e+03
20323.907627663008,3,70,9.696103918188884e+02
20323.907627663008,1,70,2.7999999999996166e+03
20323.907627663008,2,70,1.899018758282563e+03
20323.907627663008,3,70,9.696103918189145e+02
20323.907627663008,1,70,2.8000000000001987e+03
20323.907627663008,2,70,1.8990187582826998e+03
20323.907627663008,3,70,9.69610391818987e+02
20323.907627663008,1,70,2.7999999999997617e+03
20323.907627663008,2,70,1.899018758282563e+03
20323.907627663008,3,70,9.696103918189567e+02
20323.907627663008,1,70,2.8000000000000528e+03
20323.907627663008,2,70,1.8990187582826106e+03
20323.907627663008,3,70,9.696103918189588e+02
20323.907627663008,1,70,2.8000000000000887e+03
20323.907627663008,2,70,1.8990187582824099e+03
20323.907627663008,3,70,9.696103918189326e+02
20323.907627663008,1,70,2.7999999999998345e+03
20323.907627663008,2,70,1.8990187582826554e+03
20323.907627663008,3,70,9.696103918189145e+02
20323.907627663008,1,70,2.8000000000000528e+03
20323.907627663008,2,70,1.8990187582824515e+03
20323.907627663008,3,70,9.69610391819013e+02
20323.907627663008,1,70,2.800000000000162e+03
20323.907627663008,2,70,1.899018758282563e+03
20323.907627663008,3,70,9.696103918189889e+02
20323.907627663008,1,70,2.800000000000162e+03
20323.907627663008,2,70,1.8990187582824547e+03
20323.907627663008,3,70,9.696103918189567e+02
20323.907627663008,1,70,2.800000000000162e+03
20323.907627663008,2,70,1.899018758282563e+03
20323.907627663008,3,70,9.696103918188703e+02
20323.907627663008,1,70,2.8000000000000205e+03
20323.907627663008,2,70,1.8990187582825217e+03
20323.907627663008,3,70,9.696103918189749e+02
105847.29896653723,1,35.0,6.999999999999998e+02
105847.29896653723,2,35.0,4.747546895706421e+02
105847.29896653723,3,35.0,2.4240259795473767e+02
105847.29896653723,1,52.5,1.3999999999999995e+03
