G,element_length,p,f_int[0]
20323.79034135059,1,70,2.8000000000000487e+03
20323.79034135059,2,70,1.8990187582824294e+03
20323.79034135059,3,70,9.696103918189426e+02
109604.15154978342,1,35.0,7.000000000000005e+02
109604.15154978342,2,35.0,4.7475468957064334e+02
109604.15154978342,3,35.0,2.4240259795473875e+02
109604.15154978342,1,52.5,1.4000000000000027e+03
109604.15154978342,2,52.5,9.495093791412851e+02
109604.15154978342,3,52.5,4.848051959094755e+02
109604.15154978342,1,70,2.100000000000001e+03
109604.15154978342,2,70,1.4242640687119324e+03
109604.15154978342,3,70,7.272077938642135e+02
109604.15154978342,1,70,2.7999999999999977e+03
109604.15154978342,2,70,1.8990187582825702e+03
109604.15154978342,3,70,9.696103918189557e+02
109604.15154978342,1,70,2.800000000000003e+03
109604.15154978342,2,70,1.8990187582825704e+03
109604.15154978342,3,70,9.696103918189514e+02
109604.15154978342,1,70,2.7999999999999977e+03
109604.15154978342,2,70,1.8990187582825738e+03
109604.15154978342,3,70,9.696103918189534e+02
109604.15154978342,1,70,2.800000000000003e+03
109604.15154978342,2,70,1.8990187582825704e+03
109604.15154978342,3,70,9.696103918189534e+02
109604.15154978342,1,70,2.7999999999999977e+03
109604.15154978342,2,70,1.8990187582825704e+03
109604.15154978342,3,70,9.696103918189514e+02
109604.15154978342,1,70,2.7999999999999977e+03
109604.15154978342,2,70,1.8990187582825738e+03
109604.15154978342,3,70,9.696103918189534e+02
109604.15154978342,1,70,2.800000000000003e+03
109604.15154978342,2,70,1.8990187582825704e+03
109604.15154978342,3,70,9.696103918189534e+02
109604.15154978342,1,70,2.7999999999999977e+03
109604.15154978342,2,70,1.8990187582825704e+03
109604.15154978342,3,70,9.696103918189514e+02
109604.15154978342,1,70,2.7999999999999977e+03
109604.15154978342,2,70,1.8990187582825738e+03
109604.15154978342,3,70,9.696103918189534e+02
109604.15154978342,1,70,2.800000000000003e+03
109604.15154978342,2,70,1.8990187582825704e+03
109604.15154978342,3,70,9.696103918189534e+02
109604.15154978342,1,70,2.7999999999999977e+03
109604.15154978342,2,70,1.8990187582825704e+03
109604.15154978342,3,70,9.696103918189514e+02
109604.15154978342,1,70,2.7999999999999977e+03
109604.15154978342,2,70,1.8990187582825738e+03
109604.15154978342,3,70,9.696103918189534e+02
109604.15154978342,1,70,2.800000000000003e+03
109604.15154978342,2,70,1.8990187582825704e+03
109604.15154978342,3,70,9.696103918189534e+02
109604.15154978342,1,70,2.7999999999999977e+03
109604.15154978342,2,70,1.8990187582825704e+03
109604.15154978342,3,70,9.696103918189514e+02
109604.15154978342,1,70,2.7999999999999977e+03
109604.15154978342,2,70,1.8990187582825738e+03
109604.15154978342,3,70,9.696103918189534e+02
109604.15154978342,1,70,2.800000000000003e+03
109604.15154978342,2,70,1.8990187582825704e+03
109604.15154978342,3,70,9.696103918189534e+02
61330.519194332,1,35.0,6.999999999999975e+02
61330.519194332,2,35.0,4.747546895706412e+02
61330.519194332,3,35.0,2.4240259795473773e+02
61330.519194332,1,52.5,1.3999999999999977e+03
61330.519194332,2,52.5,9.495093791412845e+02
61330.519194332,3,52.5,4.848051959094766e+02
61330.519194332,1,70,2.100000000000001e+03
61330.519194332,2,70,1.4242640687119272e+03
61330.519194332,3,70,7.272077938642117e+02
61330.519194332,1,70,2.799999999999999e+03
61330.519194332,2,70,1.8990187582825697e+03
61330.519194332,3,70,9.69610391818952e+02
61330.519194332,1,70,2.799999999999998e+03
61330.519194332,2,70,1.899018758282569e+03
61330.519194332,3,70,9.696103918189514e+02
61330.519194332,1,70,2.799999999999998e+03
61330.519194332,2,70,1.899018758282572e+03
61330.519194332,3,70,9.696103918189514e+02
61330.519194332,1,70,2.800000000000001e+03
61330.519194332,2,70,1.8990187582825738e+03
61330.519194332,3,70,9.696103918189546e+02
61330.519194332,1,70,2.799999999999998e+03
61330.519194332,2,70,1.899018758282569e+03
61330.519194332,3,70,9.696103918189546e+02
61330.519194332,1,70,2.799999999999998e+03
61330.519194332,2,70,1.899018758282572e+03
61330.519194332,3,70,9.696103918189514e+02
61330.519194332,1,70,2.800000000000001e+03
61330.519194332,2,70,1.8990187582825738e+03
61330.519194332,3,70,9.696103918189546e+02
61330.519194332,1,70,2.799999999999998e+03
61330.519194332,2,70,1.899018758282569e+03
61330.519194332,3,70,9.696103918189546e+02
61330.519194332,1,70,2.799999999999998e+03
61330.519194332,2,70,1.899018758282572e+03
61330.519194332,3,70,9.696103918189514e+02
61330.519194332,1,70,2.800000000000001e+03
61330.519194332,2,70,1.8990187582825738e+03
61330.519194332,3,70,9.696103918189546e+02
61330.519194332,1,70,2.799999999999998e+03
61330.519194332,2,70,1.899018758282569e+03
61330.519194332,3,70,9.696103918189546e+02
61330.519194332,1,70,2.799999999999998e+03
61330.519194332,2,70,1.899018758282572e+03
61330.519194332,3,70,9.696103918189514e+02
61330.519194332,1,70,2.800000000000001e+03
61330.519194332,2,70,1.8990187582825738e+03
61330.519194332,3,70,9.696103918189546e+02
61330.519194332,1,70,2.799999999999998e+03
61330.519194332,2,70,1.899018758282569e+03
61330.519194332,3,70,9.696103918189546e+02
61330.519194332,1,70,2.799999999999998e+03
61330.519194332,2,70,1.899018758282572e+03
61330.519194332,3,70,9.696103918189514e+02
61330.519194332,1,70,2.800000000000001e+03
61330.519194332,2,70,1.8990187582825738e+03
61330.519194332,3,70,9.696103918189546e+02
130089.19835710479,1,35.0,6.999999999999957e+02
130089.19835710479,2,35.0,4.747546895706398e+02
130089.19835710479,3,35.0,2.424025979547352e+02
130089.19835710479,1,52.5,1.3999999999999998e+03
130089.19835710479,2,52.5,9.49509379141284e+02
130089.19835710479,3,52.5,4.8480519590947256e+02
130089.19835710479,1,70,2.0999999999999973e+03
130089.19835710479,2,70,1.4242640687119276e+03
130089.19835710479,3,70,7.27207793864213e+02
130089.19835710479,1,70,2.79999999999999e+03
130089.19835710479,2,70,1.8990187582825763e+03
130089.19835710479,3,70,9.696103918189488e+02
130089.19835710479,1,70,2.7999999999999945e+03
130089.19835710479,2,70,1.8990187582825731e+03
130089.19835710479,3,70,9.696103918189533e+02
130089.19835710479,1,70,2.8000000000000027e+03
130089.19835710479,2,70,1.899018758282574e+03
130089.19835710479,3,70,9.69610391818955e+02
130089.19835710479,1,70,2.800000000000008e+03
130089.19835710479,2,70,1.899018758282568e+03
130089.19835710479,3,70,9.69610391818948e+02
130089.19835710479,1,70,2.7999999999999973e+03
130089.19835710479,2,70,1.8990187582825704e+03
130089.19835710479,3,70,9.696103918189584e+02
130089.19835710479,1,70,2.799999999999989e+03
130089.19835710479,2,70,1.8990187582825786e+03
130089.19835710479,3,70,9.696103918189522e+02
130089.19835710479,1,70,2.7999999999999973e+03
130089.19835710479,2,70,1.8990187582825704e+03
130089.19835710479,3,70,9.696103918189522e+02
130089.19835710479,1,70,2.8000000000000027e+03
130089.19835710479,2,70,1.8990187582825704e+03
130089.19835710479,3,70,9.696103918189522e+02
130089.19835710479,1,70,2.8000000000000014e+03
130089.19835710479,2,70,1.8990187582825731e+03
130089.19835710479,3,70,9.696103918189597e+02
130089.19835710479,1,70,2.8000000000000055e+03
130089.19835710479,2,70,1.8990187582825668e+03
130089.19835710479,3,70,9.696103918189475e+02
130089.19835710479,1,70,2.799999999999989e+03
130089.19835710479,2,70,1.899018758282574e+03
130089.19835710479,3,70,9.696103918189579e+02
130089.19835710479,1,70,2.8000000000000027e+03
130089.19835710479,2,70,1.8990187582825654e+03
130089.19835710479,3,70,9.69610391818955e+02
130089.19835710479,1,70,2.800000000000008e+03
130089.19835710479,2,70,1.8990187582825731e+03
130089.19835710479,3,70,9.69610391818948e+02
130089.19835710479,1,70,2.7999999999999973e+03
130089.19835710479,2,70,1.8990187582825756e+03
130089.19835710479,3,70,9.696103918189475e+02
130089.19835710479,1,70,2.799999999999989e+03
130089.19835710479,2,70,1.8990187582825786e+03
130089.19835710479,3,70,9.696103918189522e+02
130089.19835710479,1,70,2.7999999999999973e+03
130089.19835710479,2,70,1.8990187582825704e+03
130089.19835710479,3,70,9.696103918189522e+02
45135.479054865704,1,35.0,6.99999999999999e+02
45135.479054865704,2,35.0,4.747546895706435e+02
45135.479054865704,3,35.0,2.4240259795473852e+02
45135.479054865704,1,52.5,1.4000000000000007e+03
45135.479054865704,2,52.5,9.495093791412858e+02
45135.479054865704,3,52.5,4.8480519590947796e+02
45135.479054865704,1,70,2.099999999999998e+03
45135.479054865704,2,70,1.424264068711931e+03
45135.479054865704,3,70,7.272077938642163e+02
45135.479054865704,1,70,2.8000000000000014e+03
45135.479054865704,2,70,1.899018758282574e+03
45135.479054865704,3,70,9.696103918189541e+02
45135.479054865704,1,70,2.8000000000000014e+03
45135.479054865704,2,70,1.8990187582825683e+03
45135.479054865704,3,70,9.696103918189541e+02
45135.479054865704,1,70,2.799999999999997e+03
45135.479054865704,2,70,1.899018758282574e+03
45135.479054865704,3,70,9.696103918189541e+02
45135.479054865704,1,70,2.7999999999999973e+03
45135.479054865704,2,70,1.8990187582825686e+03
45135.479054865704,3,70,9.696103918189541e+02
45135.479054865704,1,70,2.8000000000000014e+03
45135.479054865704,2,70,1.8990187582825715e+03
45135.479054865704,3,70,9.696103918189502e+02
45135.479054865704,1,70,2.8000000000000014e+03
45135.479054865704,2,70,1.899018758282574e+03
45135.479054865704,3,70,9.696103918189541e+02
45135.479054865704,1,70,2.8000000000000014e+03
45135.479054865704,2,70,1.8990187582825683e+03
45135.479054865704,3,70,9.696103918189541e+02
45135.479054865704,1,70,2.799999999999997e+03
45135.479054865704,2,70,1.899018758282574e+03
45135.479054865704,3,70,9.696103918189541e+02
45135.479054865704,1,70,2.7999999999999973e+03
45135.479054865704,2,70,1.8990187582825686e+03
45135.479054865704,3,70,9.696103918189541e+02
45135.479054865704,1,70,2.8000000000000014e+03
45135.479054865704,2,70,1.8990187582825715e+03
45135.479054865704,3,70,9.696103918189502e+02
45135.479054865704,1,70,2.8000000000000014e+03
45135.479054865704,2,70,1.899018758282574e+03
45135.479054865704,3,70,9.696103918189541e+02
45135.479054865704,1,70,2.8000000000000014e+03
45135.479054865704,2,70,1.8990187582825683e+03
45135.479054865704,3,70,9.696103918189541e+02
45135.479054865704,1,70,2.799999999999997e+03
45135.479054865704,2,70,1.899018758282574e+03
45135.479054865704,3,70,9.696103918189541e+02
45135.479054865704,1,70,2.7999999999999973e+03
45135.479054865704,2,70,1.8990187582825686e+03
45135.479054865704,3,70,9.696103918189541e+02
45135.479054865704,1,70,2.8000000000000014e+03
45135.479054865704,2,70,1.8990187582825715e+03
45135.479054865704,3,70,9.696103918189502e+02
45135.479054865704,1,70,2.8000000000000014e+03
45135.479054865704,2,70,1.899018758282574e+03
45135.479054865704,3,70,9.696103918189541e+02
117620.63133099712,1,35.0,6.999999999999995e+02
117620.63133099712,2,35.0,4.74754689570641e+02
117620.63133099712,3,35.0,2.4240259795473844e+02
117620.63133099712,1,52.5,1.399999999999996e+03
117620.63133099712,2,52.5,9.495093791412858e+02
117620.63133099712,3,52.5,4.8480519590947466e+02
117620.63133099712,1,70,2.100000000000003e+03
117620.63133099712,2,70,1.4242640687119272e+03
117620.63133099712,3,70,7.272077938642158e+02
117620.63133099712,1,70,2.8000000000000005e+03
117620.63133099712,2,70,1.899018758282572e+03
117620.63133099712,3,70,9.696103918189535e+02
117620.63133099712,1,70,2.8000000000000027e+03
117620.63133099712,2,70,1.8990187582825658e+03
117620.63133099712,3,70,9.696103918189505e+02
117620.63133099712,1,70,2.7999999999999986e+03
117620.63133099712,2,70,1.899018758282574e+03
117620.63133099712,3,70,9.69610391818955e+02
117620.63133099712,1,70,2.8000000000000027e+03
117620.63133099712,2,70,1.8990187582825658e+03
117620.63133099712,3,70,9.696103918189505e+02
117620.63133099712,1,70,2.7999999999999986e+03
117620.63133099712,2,70,1.899018758282574e+03
117620.63133099712,3,70,9.69610391818955e+02
117620.63133099712,1,70,2.8000000000000027e+03
117620.63133099712,2,70,1.8990187582825658e+03
117620.63133099712,3,70,9.696103918189505e+02
117620.63133099712,1,70,2.7999999999999986e+03
117620.63133099712,2,70,1.899018758282574e+03
117620.63133099712,3,70,9.69610391818955e+02
117620.63133099712,1,70,2.8000000000000027e+03
117620.63133099712,2,70,1.8990187582825658e+03
117620.63133099712,3,70,9.696103918189505e+02
117620.63133099712,1,70,2.7999999999999986e+03
117620.63133099712,2,70,1.899018758282574e+03
117620.63133099712,3,70,9.69610391818955e+02
117620.63133099712,1,70,2.8000000000000027e+03
117620.63133099712,2,70,1.8990187582825658e+03
117620.63133099712,3,70,9.696103918189505e+02
117620.63133099712,1,70,2.7999999999999986e+03
117620.63133099712,2,70,1.899018758282574e+03
117620.63133099712,3,70,9.69610391818955e+02
117620.63133099712,1,70,2.8000000000000027e+03
117620.63133099712,2,70,1.8990187582825658e+03
117620.63133099712,3,70,9.696103918189505e+02
117620.63133099712,1,70,2.7999999999999986e+03
117620.63133099712,2,70,1.899018758282574e+03
117620.63133099712,3,70,9.69610391818955e+02
117620.63133099712,1,70,2.8000000000000027e+03
117620.63133099712,2,70,1.8990187582825658e+03
117620.63133099712,3,70,9.696103918189505e+02
117620.63133099712,1,70,2.7999999999999986e+03
117620.63133099712,2,70,1.899018758282574e+03
117620.63133099712,3,70,9.69610391818955e+02
117620.63133099712,1,70,2.8000000000000027e+03
117620.63133099712,2,70,1.8990187582825658e+03
117620.63133099712,3,70,9.696103918189505e+02
74132.33135969417,1,35.0,7.000000000000031e+02
74132.33135969417,2,35.0,4.7475468957064044e+02
74132.33135969417,3,35.0,2.424025979547386e+02
74132.33135969417,1,52.5,1.4000000000000016e+03
74132.33135969417,2,52.5,9.495093791412851e+02
74132.33135969417,3,52.5,4.848051959094772e+02
74132.33135969417,1,70,2.099999999999991e+03
74132.33135969417,2,70,1.4242640687119324e+03
74132.33135969417,3,70,7.272077938642135e+02
74132.33135969417,1,70,2.800000000000019e+03
74132.33135969417,2,70,1.899018758282563e+03
74132.33135969417,3,70,9.696103918189474e+02
74132.33135969417,1,70,2.799999999999995e+03
74132.33135969417,2,70,1.8990187582825697e+03
74132.33135969417,3,70,9.696103918189552e+02
74132.33135969417,1,70,2.799999999999995e+03
74132.33135969417,2,70,1.8990187582825858e+03
74132.33135969417,3,70,9.696103918189467e+02
74132.33135969417,1,70,2.7999999999999973e+03
74132.33135969417,2,70,1.8990187582825786e+03
74132.33135969417,3,70,9.696103918189514e+02
74132.33135969417,1,70,2.7999999999999973e+03
74132.33135969417,2,70,1.8990187582825713e+03
74132.33135969417,3,70,9.696103918189514e+02
74132.33135969417,1,70,2.7999999999999973e+03
74132.33135969417,2,70,1.8990187582825713e+03
74132.33135969417,3,70,9.696103918189514e+02
74132.33135969417,1,70,2.7999999999999973e+03
74132.33135969417,2,70,1.8990187582825713e+03
74132.33135969417,3,70,9.696103918189514e+02
74132.33135969417,1,70,2.7999999999999973e+03
74132.33135969417,2,70,1.8990187582825713e+03
74132.33135969417,3,70,9.696103918189514e+02
74132.33135969417,1,70,2.7999999999999973e+03
74132.33135969417,2,70,1.8990187582825713e+03
74132.33135969417,3,70,9.696103918189514e+02
74132.33135969417,1,70,2.7999999999999973e+03
74132.33135969417,2,70,1.8990187582825713e+03
74132.33135969417,3,70,9.696103918189514e+02
74132.33135969417,1,70,2.7999999999999973e+03
74132.33135969417,2,70,1.8990187582825713e+03
74132.33135969417,3,70,9.696103918189514e+02
74132.33135969417,1,70,2.7999999999999973e+03
74132.33135969417,2,70,1.8990187582825713e+03
74132.33135969417,3,70,9.696103918189514e+02
74132.33135969417,1,70,2.7999999999999973e+03
74132.33135969417,2,70,1.8990187582825713e+03
74132.33135969417,3,70,9.696103918189514e+02
74132.33135969417,1,70,2.7999999999999973e+03
74132.33135969417,2,70,1.8990187582825713e+03
74132.33135969417,3,70,9.696103918189514e+02
74132.33135969417,1,70,2.7999999999999973e+03
74132.33135969417,2,70,1.8990187582825713e+03
74132.33135969417,3,70,9.696103918189514e+02
74132.33135969417,1,70,2.7999999999999973e+03
74132.33135969417,2,70,1.8990187582825713e+03
74132.33135969417,3,70,9.696103918189514e+02
163733.49804915546,1,35.0,6.999999999999989e+02
163733.49804915546,2,35.0,4.7475468957064106e+02
163733.49804915546,3,35.0,2.424025979547376e+02
163733.49804915546,1,52.5,1.400000000000001e+03
163733.49804915546,2,52.5,9.495093791412829e+02
163733.49804915546,3,52.5,4.848051959094767e+02
163733.49804915546,1,70,2.1000000000000005e+03
163733.49804915546,2,70,1.4242640687119285e+03
163733.49804915546,3,70,7.272077938642124e+02
163733.49804915546,1,70,2.7999999999999977e+03
163733.49804915546,2,70,1.8990187582825695e+03
163733.49804915546,3,70,9.696103918189523e+02
163733.49804915546,1,70,2.799999999999998e+03
163733.49804915546,2,70,1.8990187582825702e+03
163733.49804915546,3,70,9.696103918189531e+02
163733.49804915546,1,70,2.799999999999998e+03
163733.49804915546,2,70,1.8990187582825702e+03
163733.49804915546,3,70,9.696103918189531e+02
163733.49804915546,1,70,2.799999999999998e+03
163733.49804915546,2,70,1.8990187582825702e+03
163733.49804915546,3,70,9.696103918189531e+02
163733.49804915546,1,70,2.799999999999998e+03
163733.49804915546,2,70,1.8990187582825702e+03
163733.49804915546,3,70,9.696103918189531e+02
163733.49804915546,1,70,2.799999999999998e+03
163733.49804915546,2,70,1.8990187582825702e+03
163733.49804915546,3,70,9.696103918189531e+02
163733.49804915546,1,70,2.799999999999998e+03
163733.49804915546,2,70,1.8990187582825702e+03
163733.49804915546,3,70,9.696103918189531e+02
163733.49804915546,1,70,2.799999999999998e+03
163733.49804915546,2,70,1.8990187582825702e+03
163733.49804915546,3,70,9.696103918189531e+02
163733.49804915546,1,70,2.799999999999998e+03
163733.49804915546,2,70,1.8990187582825702e+03
163733.49804915546,3,70,9.696103918189531e+02
163733.49804915546,1,70,2.799999999999998e+03
163733.49804915546,2,70,1.8990187582825702e+03
163733.49804915546,3,70,9.696103918189531e+02
163733.49804915546,1,70,2.799999999999998e+03
163733.49804915546,2,70,1.8990187582825702e+03
163733.49804915546,3,70,9.696103918189531e+02
163733.49804915546,1,70,2.799999999999998e+03
163733.49804915546,2,70,1.8990187582825702e+03
163733.49804915546,3,70,9.696103918189531e+02
163733.49804915546,1,70,2.799999999999998e+03
163733.49804915546,2,70,1.8990187582825702e+03
163733.49804915546,3,70,9.696103918189531e+02
163733.49804915546,1,70,2.799999999999998e+03
163733.49804915546,2,70,1.8990187582825702e+03
163733.49804915546,3,70,9.696103918189531e+02
163733.49804915546,1,70,2.799999999999998e+03
163733.49804915546,2,70,1.8990187582825702e+03
163733.49804915546,3,70,9.696103918189531e+02
163733.49804915546,1,70,2.799999999999998e+03
163733.49804915546,2,70,1.8990187582825702e+03
163733.49804915546,3,70,9.696103918189531e+02
31483.657671803194,1,35.0,6.999999999999985e+02
31483.657671803194,2,35.0,4.7475468957064345e+02
31483.657671803194,3,35.0,2.424025979547374e+02
31483.657671803194,1,52.5,1.3999999999999993e+03
31483.657671803194,2,52.5,9.495093791412849e+02
31483.657671803194,3,52.5,4.848051959094789e+02
31483.657671803194,1,70,2.099999999999995e+03
31483.657671803194,2,70,1.4242640687119297e+03
31483.657671803194,3,70,7.272077938642135e+02
31483.657671803194,1,70,2.799999999999998e+03
31483.657671803194,2,70,1.899018758282569e+03
31483.657671803194,3,70,9.696103918189565e+02
31483.657671803194,1,70,2.8000000000000014e+03
31483.657671803194,2,70,1.899018758282575e+03
31483.657671803194,3,70,9.696103918189522e+02
31483.657671803194,1,70,2.799999999999998e+03
31483.657671803194,2,70,1.899018758282569e+03
31483.657671803194,3,70,9.696103918189522e+02
31483.657671803194,1,70,2.8000000000000014e+03
31483.657671803194,2,70,1.8990187582825686e+03
31483.657671803194,3,70,9.696103918189561e+02
31483.657671803194,1,70,2.8000000000000027e+03
31483.657671803194,2,70,1.899018758282566e+03
31483.657671803194,3,70,9.696103918189522e+02
31483.657671803194,1,70,2.799999999999997e+03
31483.657671803194,2,70,1.899018758282575e+03
31483.657671803194,3,70,9.696103918189522e+02
31483.657671803194,1,70,2.799999999999998e+03
31483.657671803194,2,70,1.8990187582825727e+03
31483.657671803194,3,70,9.696103918189522e+02
31483.657671803194,1,70,2.8000000000000014e+03
31483.657671803194,2,70,1.899018758282575e+03
31483.657671803194,3,70,9.696103918189522e+02
31483.657671803194,1,70,2.799999999999998e+03
31483.657671803194,2,70,1.899018758282569e+03
31483.657671803194,3,70,9.696103918189522e+02
31483.657671803194,1,70,2.8000000000000014e+03
31483.657671803194,2,70,1.8990187582825686e+03
31483.657671803194,3,70,9.696103918189561e+02
31483.657671803194,1,70,2.8000000000000027e+03
31483.657671803194,2,70,1.899018758282566e+03
31483.657671803194,3,70,9.696103918189522e+02
31483.657671803194,1,70,2.799999999999997e+03
31483.657671803194,2,70,1.899018758282575e+03
31483.657671803194,3,70,9.696103918189522e+02
31483.657671803194,1,70,2.799999999999998e+03
31483.657671803194,2,70,1.8990187582825727e+03
31483.657671803194,3,70,9.696103918189522e+02
31483.657671803194,1,70,2.8000000000000014e+03
31483.657671803194,2,70,1.899018758282575e+03
31483.657671803194,3,70,9.696103918189522e+02
31483.657671803194,1,70,2.799999999999998e+03
31483.657671803194,2,70,1.899018758282569e+03
31483.657671803194,3,70,9.696103918189522e+02
31483.657671803194,1,70,2.8000000000000014e+03
31483.657671803194,2,70,1.8990187582825686e+03
31483.657671803194,3,70,9.696103918189561e+02
98314.79833391756,1,35.0,6.999999999999867e+02
98314.79833391756,2,35.0,4.747546895706344e+02
98314.79833391756,3,35.0,2.424025979547315e+02
98314.79833391756,1,52.5,1.3999999999999945e+03
98314.79833391756,2,52.5,9.4950937914127e+02
98314.79833391756,3,52.5,4.848051959094719e+02
98314.79833391756,1,70,2.099999999999986e+03
98314.79833391756,2,70,1.4242640687119253e+03
98314.79833391756,3,70,7.272077938642115e+02
98314.79833391756,1,70,2.800000000000002e+03
98314.79833391756,2,70,1.8990187582825529e+03
98314.79833391756,3,70,9.696103918189425e+02
98314.79833391756,1,70,2.7999999999999786e+03
98314.79833391756,2,70,1.899018758282574e+03
98314.79833391756,3,70,9.696103918189386e+02
98314.79833391756,1,70,2.8000000000000346e+03
98314.79833391756,2,70,1.8990187582825686e+03
98314.79833391756,3,70,9.696103918189465e+02
98314.79833391756,1,70,2.800000000000016e+03
98314.79833391756,2,70,1.8990187582825768e+03
98314.79833391756,3,70,9.696103918189635e+02
98314.79833391756,1,70,2.7999999999999786e+03
98314.79833391756,2,70,1.8990187582825574e+03
98314.79833391756,3,70,9.696103918189336e+02
98314.79833391756,1,70,2.800000000000002e+03
98314.79833391756,2,70,1.8990187582825686e+03
98314.79833391756,3,70,9.696103918189621e+02
98314.79833391756,1,70,2.800000000000002e+03
98314.79833391756,2,70,1.899018758282594e+03
98314.79833391756,3,70,9.696103918189515e+02
98314.79833391756,1,70,2.8000000000000064e+03
98314.79833391756,2,70,1.899018758282574e+03
98314.79833391756,3,70,9.696103918189515e+02
98314.79833391756,1,70,2.7999999999999786e+03
98314.79833391756,2,70,1.899018758282574e+03
98314.79833391756,3,70,9.696103918189515e+02
98314.79833391756,1,70,2.800000000000002e+03
98314.79833391756,2,70,1.8990187582825686e+03
98314.79833391756,3,70,9.6961039181895e+02
98314.79833391756,1,70,2.8000000000000064e+03
98314.79833391756,2,70,1.899018758282594e+03
98314.79833391756,3,70,9.696103918189635e+02
98314.79833391756,1,70,2.8000000000000064e+03
98314.79833391756,2,70,1.8990187582825574e+03
98314.79833391756,3,70,9.6961039181895e+02
98314.79833391756,1,70,2.8000000000000105e+03
98314.79833391756,2,70,1.8990187582825768e+03
98314.79833391756,3,70,9.696103918189635e+02
98314.79833391756,1,70,2.8000000000000164e+03
98314.79833391756,2,70,1.8990187582825858e+03
98314.79833391756,3,70,9.696103918189534e+02
98314.79833391756,1,70,2.800000000000016e+03
98314.79833391756,2,70,1.8990187582825595e+03
98314.79833391756,3,70,9.696103918189386e+02
98314.79833391756,1,70,2.799999999999951e+03
98314.79833391756,2,70,1.8990187582825686e+03
98314.79833391756,3,70,9.69610391818957e+02
77281.24744336988,1,35.0,6.999999999999989e+02
77281.24744336988,2,35.0,4.747546895706442e+02
77281.24744336988,3,35.0,2.4240259795473816e+02
77281.24744336988,1,52.5,1.4000000000000011e+03
77281.24744336988,2,52.5,9.495093791412878e+02
77281.24744336988,3,52.5,4.8480519590947574e+02
77281.24744336988,1,70,2.099999999999994e+03
77281.24744336988,2,70,1.4242640687119294e+03
77281.24744336988,3,70,7.272077938642167e+02
77281.24744336988,1,70,2.800000000000002e+03
77281.24744336988,2,70,1.8990187582825727e+03
77281.24744336988,3,70,9.696103918189542e+02
77281.24744336988,1,70,2.8000000000000014e+03
77281.24744336988,2,70,1.899018758282572e+03
77281.24744336988,3,70,9.696103918189505e+02
77281.24744336988,1,70,2.7999999999999977e+03
77281.24744336988,2,70,1.8990187582825695e+03
77281.24744336988,3,70,9.696103918189535e+02
77281.24744336988,1,70,2.7999999999999973e+03
77281.24744336988,2,70,1.899018758282572e+03
77281.24744336988,3,70,9.696103918189535e+02
77281.24744336988,1,70,2.7999999999999977e+03
77281.24744336988,2,70,1.8990187582825745e+03
77281.24744336988,3,70,9.696103918189535e+02
77281.24744336988,1,70,2.8000000000000014e+03
77281.24744336988,2,70,1.8990187582825695e+03
77281.24744336988,3,70,9.696103918189535e+02
77281.24744336988,1,70,2.8000000000000014e+03
77281.24744336988,2,70,1.8990187582825695e+03
77281.24744336988,3,70,9.696103918189535e+02
77281.24744336988,1,70,2.8000000000000014e+03
77281.24744336988,2,70,1.8990187582825695e+03
77281.24744336988,3,70,9.696103918189535e+02
77281.24744336988,1,70,2.8000000000000014e+03
77281.24744336988,2,70,1.8990187582825695e+03
77281.24744336988,3,70,9.696103918189535e+02
77281.24744336988,1,70,2.8000000000000014e+03
77281.24744336988,2,70,1.8990187582825695e+03
77281.24744336988,3,70,9.696103918189535e+02
77281.24744336988,1,70,2.8000000000000014e+03
77281.24744336988,2,70,1.8990187582825695e+03
77281.24744336988,3,70,9.696103918189535e+02
77281.24744336988,1,70,2.8000000000000014e+03
77281.24744336988,2,70,1.8990187582825695e+03
77281.24744336988,3,70,9.696103918189535e+02
77281.24744336988,1,70,2.8000000000000014e+03
77281.24744336988,2,70,1.8990187582825695e+03
77281.24744336988,3,70,9.696103918189535e+02
77281.24744336988,1,70,2.8000000000000014e+03
77281.24744336988,2,70,1.8990187582825695e+03
77281.24744336988,3,70,9.696103918189535e+02
77281.24744336988,1,70,2.8000000000000014e+03
77281.24744336988,2,70,1.8990187582825695e+03
77281.24744336988,3,70,9.696103918189535e+02
77281.24744336988,1,70,2.8000000000000014e+03
77281.24744336988,2,70,1.8990187582825695e+03
77281.24744336988,3,70,9.696103918189535e+02
148544.31157339248,1,35.0,6.999999999999982e+02
148544.31157339248,2,35.0,4.747546895706418e+02
148544.31157339248,3,35.0,2.4240259795473872e+02
148544.31157339248,1,52.5,1.399999999999995e+03
148544.31157339248,2,52.5,9.495093791412866e+02
148544.31157339248,3,52.5,4.8480519590947836e+02
148544.31157339248,1,70,2.1000000000000014e+03
148544.31157339248,2,70,1.424264068711926e+03
148544.31157339248,3,70,7.272077938642163e+02
148544.31157339248,1,70,2.8000000000000014e+03
148544.31157339248,2,70,1.8990187582825686e+03
148544.31157339248,3,70,9.696103918189525e+02
148544.31157339248,1,70,2.7999999999999977e+03
148544.31157339248,2,70,1.899018758282569e+03
148544.31157339248,3,70,9.696103918189555e+02
148544.31157339248,1,70,2.800000000000002e+03
148544.31157339248,2,70,1.899018758282569e+03
148544.31157339248,3,70,9.696103918189573e+02
148544.31157339248,1,70,2.799999999999997e+03
148544.31157339248,2,70,1.8990187582825715e+03
