G,element_length,p,f_int[0],f_int[1],f_ext[0],kte[00],kte[01],kte[11]
45526.42592800446,2,70,1.8990187582825668e+03,-9.696103918189476e+02,0.0,807692.677154051,-903828.9246192296,1048859.6901780749
45526.42592800446,3,70,9.696103918189528e+02,6.349305446107059e-14,0.0,721323.5675636264,-814872.73435508,962490.58058765
45526.42592800446,1,70,2.800000000000005e+03,-1.899018758282577e+03,2800.0,930209.2986565576,-1029259.7199981905,1171376.3116805814
45526.42592800446,2,70,1.899018758282572e+03,-9.696103918189533e+02,0.0,807692.677154051,-903828.9246192296,1048859.6901780749
45526.42592800446,3,70,9.696103918189505e+02,2.6901151261904804e-12,0.0,721323.5675636264,-814872.73435508,962490.58058765
45526.42592800446,1,70,2.7999999999999986e+03,-1.8990187582825695e+03,2800.0,930209.2986565576,-1029259.7199981905,1171376.3116805814
45526.42592800446,2,70,1.899018758282572e+03,-9.696103918189533e+02,0.0,807692.677154051,-903828.9246192296,1048859.6901780749
45526.42592800446,3,70,9.696103918189531e+02,-6.936238468220494e-13,0.0,721323.5675636264,-814872.73435508,962490.58058765
45526.42592800446,1,70,2.7999999999999986e+03,-1.89901875828257e+03,2800.0,930209.2986565576,-1029259.7199981905,1171376.3116805814
45526.42592800446,2,70,1.8990187582825727e+03,-9.696103918189543e+02,0.0,807692.677154051,-903828.9246192296,1048859.6901780749
45526.42592800446,3,70,9.696103918189503e+02,2.5613415223364596e-12,0.0,721323.5675636264,-814872.73435508,962490.58058765
45526.42592800446,1,70,2.800000000000005e+03,-1.899018758282577e+03,2800.0,930209.2986565576,-1029259.7199981905,1171376.3116805814
45526.42592800446,2,70,1.899018758282572e+03,-9.696103918189533e+02,0.0,807692.677154051,-903828.9246192296,1048859.6901780749
45526.42592800446,3,70,9.696103918189531e+02,-6.936238468220494e-13,0.0,721323.5675636264,-814872.73435508,962490.58058765
45526.42592800446,1,70,2.800000000000005e+03,-1.899018758282577e+03,2800.0,930209.2986565576,-1029259.7199981905,1171376.3116805814
45526.42592800446,2,70,1.8990187582825668e+03,-9.696103918189476e+02,0.0,807692.677154051,-903828.9246192296,1048859.6901780749
45526.42592800446,3,70,9.696103918189528e+02,6.349305446107059e-14,0.0,721323.5675636264,-814872.73435508,962490.58058765
45526.42592800446,1,70,2.800000000000005e+03,-1.899018758282577e+03,2800.0,930209.2986565576,-1029259.7199981905,1171376.3116805814
45526.42592800446,2,70,1.899018758282572e+03,-9.696103918189533e+02,0.0,807692.677154051,-903828.9246192296,1048859.6901780749
45526.42592800446,3,70,9.696103918189531e+02,-6.936238468220494e-13,0.0,721323.5675636264,-814872.73435508,962490.58058765
45526.42592800446,1,70,2.800000000000005e+03,-1.899018758282577e+03,2800.0,930209.2986565576,-1029259.7199981905,1171376.3116805814
45526.42592800446,2,70,1.8990187582825668e+03,-9.696103918189476e+02,0.0,807692.677154051,-903828.9246192296,1048859.6901780749
45526.42592800446,3,70,9.696103918189528e+02,6.349305446107059e-14,0.0,721323.5675636264,-814872.73435508,962490.58058765
45526.42592800446,1,70,2.800000000000005e+03,-1.899018758282577e+03,2800.0,930209.2986565576,-1029259.7199981905,1171376.3116805814
45526.42592800446,2,70,1.899018758282572e+03,-9.696103918189533e+02,0.0,807692.677154051,-903828.9246192296,1048859.6901780749
45526.42592800446,3,70,9.696103918189531e+02,-6.936238468220494e-13,0.0,721323.5675636264,-814872.73435508,962490.58058765
45526.42592800446,1,70,2.800000000000005e+03,-1.899018758282577e+03,2800.0,930209.2986565576,-1029259.7199981905,1171376.3116805814
45526.42592800446,2,70,1.8990187582825668e+03,-9.696103918189476e+02,0.0,807692.677154051,-903828.9246192296,1048859.6901780749
45526.42592800446,3,70,9.696103918189528e+02,6.349305446107059e-14,0.0,721323.5675636264,-814872.73435508,962490.58058765
45526.42592800446,1,70,2.800000000000005e+03,-1.899018758282577e+03,2800.0,930209.2986565576,-1029259.7199981905,1171376.3116805814
45526.42592800446,2,70,1.899018758282572e+03,-9.696103918189533e+02,0.0,807692.677154051,-903828.9246192296,1048859.6901780749
45526.42592800446,3,70,9.696103918189531e+02,-6.936238468220494e-13,0.0,721323.5675636264,-814872.73435508,962490.58058765
45526.42592800446,1,70,2.800000000000005e+03,-1.899018758282577e+03,2800.0,930209.2986565576,-1029259.7199981905,1171376.3116805814
45526.42592800446,2,70,1.8990187582825668e+03,-9.696103918189476e+02,0.0,807692.677154051,-903828.9246192296,1048859.6901780749
45526.42592800446,3,70,9.696103918189528e+02,6.349305446107059e-14,0.0,721323.5675636264,-814872.73435508,962490.58058765
45526.42592800446,1,70,2.800000000000005e+03,-1.899018758282577e+03,2800.0,930209.2986565576,-1029259.7199981905,1171376.3116805814
45526.42592800446,2,70,1.899018758282572e+03,-9.696103918189533e+02,0.0,807692.677154051,-903828.9246192296,1048859.6901780749
45526.42592800446,3,70,9.696103918189531e+02,-6.936238468220494e-13,0.0,721323.5675636264,-814872.73435508,962490.58058765
45526.42592800446,1,70,2.800000000000005e+03,-1.899018758282577e+03,2800.0,930209.2986565576,-1029259.7199981905,1171376.3116805814
45526.42592800446,2,70,1.8990187582825668e+03,-9.696103918189476e+02,0.0,807692.677154051,-903828.9246192296,1048859.6901780749
45526.42592800446,3,70,9.696103918189528e+02,6.349305446107059e-14,0.0,721323.5675636264,-814872.73435508,962490.58058765
45526.42592800446,1,70,2.800000000000005e+03,-1.899018758282577e+03,2800.0,930209.2986565576,-1029259.7199981905,1171376.3116805814
45526.42592800446,2,70,1.899018758282572e+03,-9.696103918189533e+02,0.0,807692.677154051,-903828.9246192296,1048859.6901780749
45526.42592800446,3,70,9.696103918189531e+02,-6.936238468220494e-13,0.0,721323.5675636264,-814872.73435508,962490.58058765
111623.56399041858,1,35.0,6.999999999999945e+02,-4.747546895706443e+02,1400.0,6640904.726448209,-7871519.652893487,9431493.82620867
111623.56399041858,2,35.0,4.747546895706344e+02,-2.4240259795473554e+02,0.0,5703928.397514644,-6912256.454577235,8494517.497275105
111623.56399041858,3,35.0,2.4240259795473486e+02,-2.6034357558094147e-12,0.0,5043399.154667043,-6231941.868952515,7833988.254427503
111623.56399041858,1,52.5,1.3999999999999986e+03,-9.495093791412917e+02,2100.0,6640904.726448209,-7871519.652893487,9431493.82620867
111623.56399041858,2,52.5,9.495093791412764e+02,-4.848051959094729e+02,0.0,5703928.397514644,-6912256.454577235,8494517.497275105
111623.56399041858,3,52.5,4.848051959094737e+02,-3.244218010126499e-12,0.0,5043399.154667043,-6231941.868952515,7833988.254427503
111623.56399041858,1,70,2.1000000000000014e+03,-1.4242640687119379e+03,2800.0,6640904.726448209,-7871519.652893487,9431493.82620867
111623.56399041858,2,70,1.4242640687119165e+03,-7.272077938642072e+02,0.0,5703928.397514644,-6912256.454577235,8494517.497275105
111623.56399041858,3,70,7.272077938642017e+02,9.44593374421011e-12,0.0,5043399.154667043,-6231941.868952515,7833988.254427503
111623.56399041858,1,70,2.799999999999982e+03,-1.899018758282558e+03,2800.0,6640904.726448209,-7871519.652893487,9431493.82620867
111623.56399041858,2,70,1.899018758282568e+03,-9.696103918189561e+02,0.0,5703928.397514644,-6912256.454577235,8494517.497275105
111623.56399041858,3,70,9.696103918189572e+02,-1.2750087762580102e-11,0.0,5043399.154667043,-6231941.868952515,7833988.254427503
111623.56399041858,1,70,2.7999999999999864e+03,-1.899018758282554e+03,2800.0,6640904.726448209,-7871519.652893487,9431493.82620867
111623.56399041858,2,70,1.8990187582825658e+03,-9.696103918189455e+02,0.0,5703928.397514644,-6912256.454577235,8494517.497275105
111623.56399041858,3,70,9.69610391818957e+02,-4.890322098358847e-12,0.0,5043399.154667043,-6231941.868952515,7833988.254427503
111623.56399041858,1,70,2.800000000000011e+03,-1.8990187582825845e+03,2800.0,6640904.726448209,-7871519.652893487,9431493.82620867
111623.56399041858,2,70,1.899018758282568e+03,-9.696103918189498e+02,0.0,5703928.397514644,-6912256.454577235,8494517.497275105
111623.56399041858,3,70,9.696103918189492e+02,3.431707305632594e-12,0.0,5043399.154667043,-6231941.868952515,7833988.254427503
111623.56399041858,1,70,2.7999999999999864e+03,-1.899018758282554e+03,2800.0,6640904.726448209,-7871519.652893487,9431493.82620867
111623.56399041858,2,70,1.8990187582825658e+03,-9.696103918189455e+02,0.0,5703928.397514644,-6912256.454577235,8494517.497275105
111623.56399041858,3,70,9.69610391818957e+02,-4.890322098358847e-12,0.0,5043399.154667043,-6231941.868952515,7833988.254427503
111623.56399041858,1,70,2.800000000000011e+03,-1.8990187582825845e+03,2800.0,6640904.726448209,-7871519.652893487,9431493.82620867
111623.56399041858,2,70,1.899018758282568e+03,-9.696103918189498e+02,0.0,5703928.397514644,-6912256.454577235,8494517.497275105
111623.56399041858,3,70,9.696103918189492e+02,3.431707305632594e-12,0.0,5043399.154667043,-6231941.868952515,7833988.254427503
111623.56399041858,1,70,2.7999999999999864e+03,-1.899018758282554e+03,2800.0,6640904.726448209,-7871519.652893487,9431493.82620867
111623.56399041858,2,70,1.8990187582825658e+03,-9.696103918189455e+02,0.0,5703928.397514644,-6912256.454577235,8494517.497275105
111623.56399041858,3,70,9.69610391818957e+02,-4.890322098358847e-12,0.0,5043399.154667043,-6231941.868952515,7833988.254427503
111623.56399041858,1,70,2.800000000000011e+03,-1.8990187582825845e+03,2800.0,6640904.726448209,-7871519.652893487,9431493.82620867
111623.56399041858,2,70,1.899018758282568e+03,-9.696103918189498e+02,0.0,5703928.397514644,-6912256.454577235,8494517.497275105
111623.56399041858,3,70,9.696103918189492e+02,3.431707305632594e-12,0.0,5043399.154667043,-6231941.868952515,7833988.254427503
111623.56399041858,1,70,2.7999999999999864e+03,-1.899018758282554e+03,2800.0,6640904.726448209,-7871519.652893487,9431493.82620867
111623.56399041858,2,70,1.8990187582825658e+03,-9.696103918189455e+02,0.0,5703928.397514644,-6912256.454577235,8494517.497275105
111623.56399041858,3,70,9.69610391818957e+02,-4.890322098358847e-12,0.0,5043399.154667043,-6231941.868952515,7833988.254427503
111623.56399041858,1,70,2.800000000000011e+03,-1.8990187582825845e+03,2800.0,6640904.726448209,-7871519.652893487,9431493.82620867
111623.56399041858,2,70,1.899018758282568e+03,-9.696103918189498e+02,0.0,5703928.397514644,-6912256.454577235,8494517.497275105
111623.56399041858,3,70,9.696103918189492e+02,3.431707305632594e-12,0.0,5043399.154667043,-6231941.868952515,7833988.254427503
111623.56399041858,1,70,2.7999999999999864e+03,-1.899018758282554e+03,2800.0,6640904.726448209,-7871519.652893487,9431493.82620867
111623.56399041858,2,70,1.8990187582825658e+03,-9.696103918189455e+02,0.0,5703928.397514644,-6912256.454577235,8494517.497275105
111623.56399041858,3,70,9.69610391818957e+02,-4.890322098358847e-12,0.0,5043399.154667043,-6231941.868952515,7833988.254427503
111623.56399041858,1,70,2.800000000000011e+03,-1.8990187582825845e+03,2800.0,6640904.726448209,-7871519.652893487,9431493.82620867
111623.56399041858,2,70,1.899018758282568e+03,-9.696103918189498e+02,0.0,5703928.397514644,-6912256.454577235,8494517.497275105
111623.56399041858,3,70,9.696103918189492e+02,3.431707305632594e-12,0.0,5043399.154667043,-6231941.868952515,7833988.254427503
111623.56399041858,1,70,2.7999999999999864e+03,-1.899018758282554e+03,2800.0,6640904.726448209,-7871519.652893487,9431493.82620867
111623.56399041858,2,70,1.8990187582825658e+03,-9.696103918189455e+02,0.0,5703928.397514644,-6912256.454577235,8494517.497275105
111623.56399041858,3,70,9.69610391818957e+02,-4.890322098358847e-12,0.0,5043399.154667043,-6231941.868952515,7833988.254427503
111623.56399041858,1,70,2.800000000000011e+03,-1.8990187582825845e+03,2800.0,6640904.726448209,-7871519.652893487,9431493.82620867
111623.56399041858,2,70,1.899018758282568e+03,-9.696103918189498e+02,0.0,5703928.397514644,-6912256.454577235,8494517.497275105
111623.56399041858,3,70,9.696103918189492e+02,3.431707305632594e-12,0.0,5043399.154667043,-6231941.868952515,7833988.254427503
111623.56399041858,1,70,2.7999999999999864e+03,-1.899018758282554e+03,2800.0,6640904.726448209,-7871519.652893487,9431493.82620867
111623.56399041858,2,70,1.8990187582825658e+03,-9.696103918189455e+02,0.0,5703928.397514644,-6912256.454577235,8494517.497275105
111623.56399041858,3,70,9.69610391818957e+02,-4.890322098358847e-12,0.0,5043399.154667043,-6231941.868952515,7833988.254427503
111623.56399041858,1,70,2.800000000000011e+03,-1.8990187582825845e+03,2800.0,6640904.726448209,-7871519.652893487,9431493.82620867
111623.56399041858,2,70,1.899018758282568e+03,-9.696103918189498e+02,0.0,5703928.397514644,-6912256.454577235,8494517.497275105
111623.56399041858,3,70,9.696103918189492e+02,3.431707305632594e-12,0.0,5043399.154667043,-6231941.868952515,7833988.254427503
111623.56399041858,1,70,2.7999999999999864e+03,-1.899018758282554e+03,2800.0,6640904.726448209,-7871519.652893487,9431493.82620867
111623.56399041858,2,70,1.8990187582825658e+03,-9.696103918189455e+02,0.0,5703928.397514644,-6912256.454577235,8494517.497275105
111623.56399041858,3,70,9.69610391818957e+02,-4.890322098358847e-12,0.0,5043399.154667043,-6231941.868952515,7833988.254427503
86921.69914561082,1,35.0,6.999999999999998e+02,-4.747546895706447e+02,1400.0,1364459.561858406,-1460339.4442249297,1617322.6866456377
86921.69914561082,2,35.0,4.7475468957064123e+02,-2.4240259795473864e+02,0.0,1190629.9137365494,-1282375.0932905271,1443493.0385237806
86921.69914561082,3,35.0,2.4240259795473693e+02,-7.645307204293622e-13,0.0,1068087.2599759372,-1156161.8247377237,1320950.3847631689
86921.69914561082,1,52.5,1.3999999999999957e+03,-9.495093791412829e+02,2100.0,1364459.561858406,-1460339.4442249297,1617322.6866456377
86921.69914561082,2,52.5,9.495093791412863e+02,-4.848051959094791e+02,0.0,1190629.9137365494,-1282375.0932905271,1443493.0385237806
86921.69914561082,3,52.5,4.8480519590947563e+02,-1.312613952316183e-12,0.0,1068087.2599759372,-1156161.8247377237,1320950.3847631689
86921.69914561082,1,70,2.1e+03,-1.4242640687119308e+03,2800.0,1364459.561858406,-1460339.4442249297,1617322.6866456377
86921.69914561082,2,70,1.4242640687119242e+03,-7.272077938642121e+02,0.0,1190629.9137365494,-1282375.0932905271,1443493.0385237806
86921.69914561082,3,70,7.272077938642136e+02,-1.1861998915001126e-12,0.0,1068087.2599759372,-1156161.8247377237,1320950.3847631689
86921.69914561082,1,70,2.800000000000005e+03,-1.8990187582825781e+03,2800.0,1364459.561858406,-1460339.4442249297,1617322.6866456377
86921.69914561082,2,70,1.899018758282569e+03,-9.696103918189524e+02,0.0,1190629.9137365494,-1282375.0932905271,1443493.0385237806
86921.69914561082,3,70,9.696103918189526e+02,-2.158995569302285e-12,0.0,1068087.2599759372,-1156161.8247377237,1320950.3847631689
86921.69914561082,1,70,2.7999999999999945e+03,-1.8990187582825654e+03,2800.0,1364459.561858406,-1460339.4442249297,1617322.6866456377
86921.69914561082,2,70,1.8990187582825731e+03,-9.696103918189548e+02,0.0,1190629.9137365494,-1282375.0932905271,1443493.0385237806
86921.69914561082,3,70,9.69610391818952e+02,7.127772433555997e-13,0.0,1068087.2599759372,-1156161.8247377237,1320950.3847631689
86921.69914561082,1,70,2.800000000000001e+03,-1.8990187582825722e+03,2800.0,1364459.561858406,-1460339.4442249297,1617322.6866456377
86921.69914561082,2,70,1.8990187582825731e+03,-9.696103918189548e+02,0.0,1190629.9137365494,-1282375.0932905271,1443493.0385237806
86921.69914561082,3,70,9.69610391818952e+02,7.127772433555997e-13,0.0,1068087.2599759372,-1156161.8247377237,1320950.3847631689
86921.69914561082,1,70,2.800000000000001e+03,-1.8990187582825722e+03,2800.0,1364459.561858406,-1460339.4442249297,1617322.6866456377
86921.69914561082,2,70,1.8990187582825731e+03,-9.696103918189548e+02,0.0,1190629.9137365494,-1282375.0932905271,1443493.0385237806
86921.69914561082,3,70,9.69610391818952e+02,7.127772433555997e-13,0.0,1068087.2599759372,-1156161.8247377237,1320950.3847631689
86921.69914561082,1,70,2.800000000000001e+03,-1.8990187582825722e+03,2800.0,1364459.561858406,-1460339.4442249297,1617322.6866456377
86921.69914561082,2,70,1.8990187582825731e+03,-9.696103918189548e+02,0.0,1190629.9137365494,-1282375.0932905271,1443493.0385237806
86921.69914561082,3,70,9.69610391818952e+02,7.127772433555997e-13,0.0,1068087.2599759372,-1156161.8247377237,1320950.3847631689
86921.69914561082,1,70,2.800000000000001e+03,-1.8990187582825722e+03,2800.0,1364459.561858406,-1460339.4442249297,1617322.6866456377
86921.69914561082,2,70,1.8990187582825731e+03,-9.696103918189548e+02,0.0,1190629.9137365494,-1282375.0932905271,1443493.0385237806
86921.69914561082,3,70,9.69610391818952e+02,7.127772433555997e-13,0.0,1068087.2599759372,-1156161.8247377237,1320950.3847631689
86921.69914561082,1,70,2.800000000000001e+03,-1.8990187582825722e+03,2800.0,1364459.561858406,-1460339.4442249297,1617322.6866456377
86921.69914561082,2,70,1.8990187582825731e+03,-9.696103918189548e+02,0.0,1190629.9137365494,-1282375.0932905271,1443493.0385237806
86921.69914561082,3,70,9.69610391818952e+02,7.127772433555997e-13,0.0,1068087.2599759372,-1156161.8247377237,1320950.3847631689
86921.69914561082,1,70,2.800000000000001e+03,-1.8990187582825722e+03,2800.0,1364459.561858406,-1460339.4442249297,1617322.6866456377
86921.69914561082,2,70,1.8990187582825731e+03,-9.696103918189548e+02,0.0,1190629.9137365494,-1282375.0932905271,1443493.0385237806
86921.69914561082,3,70,9.69610391818952e+02,7.127772433555997e-13,0.0,1068087.2599759372,-1156161.8247377237,1320950.3847631689
86921.69914561082,1,70,2.800000000000001e+03,-1.8990187582825722e+03,2800.0,1364459.561858406,-1460339.4442249297,1617322.6866456377
86921.69914561082,2,70,1.8990187582825731e+03,-9.696103918189548e+02,0.0,1190629.9137365494,-1282375.0932905271,1443493.0385237806
86921.69914561082,3,70,9.69610391818952e+02,7.127772433555997e-13,0.0,1068087.2599759372,-1156161.8247377237,1320950.3847631689
86921.69914561082,1,70,2.800000000000001e+03,-1.8990187582825722e+03,2800.0,1364459.561858406,-1460339.4442249297,1617322.6866456377
86921.69914561082,2,70,1.8990187582825731e+03,-9.696103918189548e+02,0.0,1190629.9137365494,-1282375.0932905271,1443493.0385237806
86921.69914561082,3,70,9.69610391818952e+02,7.127772433555997e-13,0.0,1068087.2599759372,-1156161.8247377237,1320950.3847631689
86921.69914561082,1,70,2.800000000000001e+03,-1.8990187582825722e+03,2800.0,1364459.561858406,-1460339.4442249297,1617322.6866456377
86921.69914561082,2,70,1.8990187582825731e+03,-9.696103918189548e+02,0.0,1190629.9137365494,-1282375.0932905271,1443493.0385237806
86921.69914561082,3,70,9.69610391818952e+02,7.127772433555997e-13,0.0,1068087.2599759372,-1156161.8247377237,1320950.3847631689
86921.69914561082,1,70,2.800000000000001e+03,-1.8990187582825722e+03,2800.0,1364459.561858406,-1460339.4442249297,1617322.6866456377
86921.69914561082,2,70,1.8990187582825731e+03,-9.696103918189548e+02,0.0,1190629.9137365494,-1282375.0932905271,1443493.0385237806
86921.69914561082,3,70,9.69610391818952e+02,7.127772433555997e-13,0.0,1068087.2599759372,-1156161.8247377237,1320950.3847631689
86921.69914561082,1,70,2.800000000000001e+03,-1.8990187582825722e+03,2800.0,1364459.561858406,-1460339.4442249297,1617322.6866456377
86921.69914561082,2,70,1.8990187582825731e+03,-9.696103918189548e+02,0.0,1190629.9137365494,-1282375.0932905271,1443493.0385237806
86921.69914561082,3,70,9.69610391818952e+02,7.127772433555997e-13,0.0,1068087.2599759372,-1156161.8247377237,1320950.3847631689
86921.69914561082,1,70,2.800000000000001e+03,-1.8990187582825722e+03,2800.0,1364459.561858406,-1460339.4442249297,1617322.6866456377
86921.69914561082,2,70,1.8990187582825731e+03,-9.696103918189548e+02,0.0,1190629.9137365494,-1282375.0932905271,1443493.0385237806
86921.69914561082,3,70,9.69610391818952e+02,7.127772433555997e-13,0.0,1068087.2599759372,-1156161.8247377237,1320950.3847631689
86921.69914561082,1,70,2.800000000000001e+03,-1.8990187582825722e+03,2800.0,1364459.561858406,-1460339.4442249297,1617322.6866456377
86921.69914561082,2,70,1.8990187582825731e+03,-9.696103918189548e+02,0.0,1190629.9137365494,-1282375.0932905271,1443493.0385237806
86921.69914561082,3,70,9.69610391818952e+02,7.127772433555997e-13,0.0,1068087.2599759372,-1156161.8247377237,1320950.3847631689
86921.69914561082,1,70,2.800000000000001e+03,-1.8990187582825722e+03,2800.0,1364459.561858406,-1460339.4442249297,1617322.6866456377
86921.69914561082,2,70,1.8990187582825731e+03,-9.696103918189548e+02,0.0,1190629.9137365494,-1282375.0932905271,1443493.0385237806
86921.69914561082,3,70,9.69610391818952e+02,7.127772433555997e-13,0.0,1068087.2599759372,-1156161.8247377237,1320950.3847631689
153209.63055983788,1,35.0,6.999999999999995e+02,-4.747546895706418e+02,1400.0,3842875.544061025,-4337608.341619756,5013834.863339786
153209.63055983788,2,35.0,4.7475468957064544e+02,-2.4240259795474066e+02,0.0,3326553.8527611103,-3809005.449890214,4497513.172039872
153209.63055983788,3,35.0,2.4240259795473827e+02,3.1782939230831605e-13,0.0,2962568.589431894,-3434117.4547307733,4133527.908710655
153209.63055983788,1,52.5,1.3999999999999977e+03,-9.495093791412825e+02,2100.0,3842875.544061025,-4337608.341619756,5013834.863339786
153209.63055983788,2,52.5,9.495093791412902e+02,-4.848051959094813e+02,0.0,3326553.8527611103,-3809005.449890214,4497513.172039872
153209.63055983788,3,52.5,4.84805195909475e+02,2.0377876624513496e-12,0.0,2962568.589431894,-3434117.4547307733,4133527.908710655
153209.63055983788,1,70,2.1000000000000014e+03,-1.4242640687119297e+03,2800.0,3842875.544061025,-4337608.341619756,5013834.863339786
153209.63055983788,2,70,1.4242640687119315e+03,-7.272077938642176e+02,0.0,3326553.8527611103,-3809005.449890214,4497513.172039872
153209.63055983788,3,70,7.272077938642184e+02,-4.002854113949115e-12,0.0,2962568.589431894,-3434117.4547307733,4133527.908710655
153209.63055983788,1,70,2.800000000000006e+03,-1.8990187582825772e+03,2800.0,3842875.544061025,-4337608.341619756,5013834.863339786
153209.63055983788,2,70,1.8990187582825672e+03,-9.696103918189475e+02,0.0,3326553.8527611103,-3809005.449890214,4497513.172039872
153209.63055983788,3,70,9.69610391818957e+02,-4.825935296431836e-12,0.0,2962568.589431894,-3434117.4547307733,4133527.908710655
153209.63055983788,1,70,2.7999999999999995e+03,-1.8990187582825706e+03,2800.0,3842875.544061025,-4337608.341619756,5013834.863339786
153209.63055983788,2,70,1.8990187582825786e+03,-9.696103918189611e+02,0.0,3326553.8527611103,-3809005.449890214,4497513.172039872
153209.63055983788,3,70,9.696103918189505e+02,2.6901151261904804e-12,0.0,2962568.589431894,-3434117.4547307733,4133527.908710655
153209.63055983788,1,70,2.799999999999992e+03,-1.899018758282563e+03,2800.0,3842875.544061025,-4337608.341619756,5013834.863339786
153209.63055983788,2,70,1.8990187582825733e+03,-9.696103918189552e+02,0.0,3326553.8527611103,-3809005.449890214,4497513.172039872
153209.63055983788,3,70,9.696103918189505e+02,2.6901151261904804e-12,0.0,2962568.589431894,-3434117.4547307733,4133527.908710655
153209.63055983788,1,70,2.800000000000015e+03,-1.8990187582825881e+03,2800.0,3842875.544061025,-4337608.341619756,5013834.863339786
153209.63055983788,2,70,1.8990187582825715e+03,-9.696103918189524e+02,0.0,3326553.8527611103,-3809005.449890214,4497513.172039872
153209.63055983788,3,70,9.696103918189515e+02,1.690975739040325e-12,0.0,2962568.589431894,-3434117.4547307733,4133527.908710655
153209.63055983788,1,70,2.799999999999991e+03,-1.8990187582825613e+03,2800.0,3842875.544061025,-4337608.341619756,5013834.863339786
153209.63055983788,2,70,1.8990187582825727e+03,-9.696103918189546e+02,0.0,3326553.8527611103,-3809005.449890214,4497513.172039872
153209.63055983788,3,70,9.69610391818955e+02,-2.827656522131525e-12,0.0,2962568.589431894,-3434117.4547307733,4133527.908710655
153209.63055983788,1,70,2.7999999999999995e+03,-1.8990187582825706e+03,2800.0,3842875.544061025,-4337608.341619756,5013834.863339786
153209.63055983788,2,70,1.8990187582825715e+03,-9.696103918189524e+02,0.0,3326553.8527611103,-3809005.449890214,4497513.172039872
153209.63055983788,3,70,9.696103918189542e+02,-1.6283764320451943e-12,0.0,2962568.589431894,-3434117.4547307733,4133527.908710655
153209.63055983788,1,70,2.799999999999992e+03,-1.899018758282563e+03,2800.0,3842875.544061025,-4337608.341619756,5013834.863339786
153209.63055983788,2,70,1.8990187582825683e+03,-9.696103918189493e+02,0.0,3326553.8527611103,-3809005.449890214,4497513.172039872
153209.63055983788,3,70,9.69610391818955e+02,-2.827656522131525e-12,0.0,2962568.589431894,-3434117.4547307733,4133527.908710655
153209.63055983788,1,70,2.800000000000015e+03,-1.8990187582825881e+03,2800.0,3842875.544061025,-4337608.341619756,5013834.863339786
153209.63055983788,2,70,1.8990187582825629e+03,-9.696103918189422e+02,0.0,3326553.8527611103,-3809005.449890214,4497513.172039872
153209.63055983788,3,70,9.69610391818957e+02,-4.825935296431836e-12,0.0,2962568.589431894,-3434117.4547307733,4133527.908710655
153209.63055983788,1,70,2.799999999999991e+03,-1.8990187582825613e+03,2800.0,3842875.544061025,-4337608.341619756,5013834.863339786
153209.63055983788,2,70,1.8990187582825727e+03,-9.696103918189546e+02,0.0,3326553.8527611103,-3809005.449890214,4497513.172039872
153209.63055983788,3,70,9.69610391818955e+02,-2.827656522131525e-12,0.0,2962568.589431894,-3434117.4547307733,4133527.908710655
153209.63055983788,1,70,2.7999999999999995e+03,-1.8990187582825706e+03,2800.0,3842875.544061025,-4337608.341619756,5013834.863339786
153209.63055983788,2,70,1.8990187582825715e+03,-9.696103918189524e+02,0.0,3326553.8527611103,-3809005.449890214,4497513.172039872
153209.63055983788,3,70,9.696103918189542e+02,-1.6283764320451943e-12,0.0,2962568.589431894,-3434117.4547307733,4133527.908710655
153209.63055983788,1,70,2.799999999999992e+03,-1.899018758282563e+03,2800.0,3842875.544061025,-4337608.341619756,5013834.863339786
153209.63055983788,2,70,1.8990187582825683e+03,-9.696103918189493e+02,0.0,3326553.8527611103,-3809005.449890214,4497513.172039872
153209.63055983788,3,70,9.69610391818955e+02,-2.827656522131525e-12,0.0,2962568.589431894,-3434117.4547307733,4133527.908710655
153209.63055983788,1,70,2.800000000000015e+03,-1.8990187582825881e+03,2800.0,3842875.544061025,-4337608.341619756,5013834.863339786
153209.63055983788,2,70,1.8990187582825629e+03,-9.696103918189422e+02,0.0,3326553.8527611103,-3809005.449890214,4497513.172039872
153209.63055983788,3,70,9.69610391818957e+02,-4.825935296431836e-12,0.0,2962568.589431894,-3434117.4547307733,4133527.908710655
153209.63055983788,1,70,2.799999999999991e+03,-1.8990187582825613e+03,2800.0,3842875.544061025,-4337608.341619756,5013834.863339786
153209.63055983788,2,70,1.8990187582825727e+03,-9.696103918189546e+02,0.0,3326553.8527611103,-3809005.449890214,4497513.172039872
153209.63055983788,3,70,9.69610391818955e+02,-2.827656522131525e-12,0.0,2962568.589431894,-3434117.4547307733,4133527.908710655
153209.63055983788,1,70,2.7999999999999995e+03,-1.8990187582825706e+03,2800.0,3842875.544061025,-4337608.341619756,5013834.863339786
153209.63055983788,2,70,1.8990187582825715e+03,-9.696103918189524e+02,0.0,3326553.8527611103,-3809005.449890214,4497513.172039872
153209.63055983788,3,70,9.696103918189542e+02,-1.6283764320451943e-12,0.0,2962568.589431894,-3434117.4547307733,4133527.908710655
153209.63055983788,1,70,2.799999999999992e+03,-1.899018758282563e+03,2800.0,3842875.544061025,-4337608.341619756,5013834.863339786
153209.63055983788,2,70,1.8990187582825683e+03,-9.696103918189493e+02,0.0,3326553.8527611103,-3809005.449890214,4497513.172039872
153209.63055983788,3,70,9.69610391818955e+02,-2.827656522131525e-12,0.0,2962568.589431894,-3434117.4547307733,4133527.908710655
