G,element_length,p,f_int[0],f_int[1],f_ext[0],kte[00],kte[01],kte[11]
159679.52309630392,3,70,9.696103918189513e+02,1.840690234359776e-12,0.0,2046316.2112901632,-2232771.207935933,2567375.7077096812
34030.93921873901,1,35.0,7.000000000000001e+02,-4.7475468957064203e+02,1400.0,561868.8075636241,-605674.4049853509,674822.563268375
34030.93921873901,2,35.0,4.7475468957064214e+02,-2.424025979547365e+02,0.0,489773.12521293765,-531863.8585490003,602726.8809176884
34030.93921873901,3,35.0,2.4240259795473756e+02,1.5906126876482662e-12,0.0,438948.6753254137,-479517.0246438544,551902.4310301644
34030.93921873901,1,52.5,1.4000000000000002e+03,-9.49509379141285e+02,2100.0,561868.8075636241,-605674.4049853509,674822.563268375
34030.93921873901,2,52.5,9.49509379141286e+02,-4.848051959094759e+02,0.0,489773.12521293765,-531863.8585490003,602726.8809176884
34030.93921873901,3,52.5,4.8480519590947654e+02,6.678521855801374e-13,0.0,438948.6753254137,-479517.0246438544,551902.4310301644
34030.93921873901,1,70,2.0999999999999977e+03,-1.4242640687119256e+03,2800.0,561868.8075636241,-605674.4049853509,674822.563268375
34030.93921873901,2,70,1.4242640687119242e+03,-7.27207793864209e+02,0.0,489773.12521293765,-531863.8585490003,602726.8809176884
34030.93921873901,3,70,7.272077938642135e+02,2.1362805346468462e-12,0.0,438948.6753254137,-479517.0246438544,551902.4310301644
34030.93921873901,1,70,2.8000000000000023e+03,-1.8990187582825731e+03,2800.0,561868.8075636241,-605674.4049853509,674822.563268375
34030.93921873901,2,70,1.8990187582825704e+03,-9.696103918189503e+02,0.0,489773.12521293765,-531863.8585490003,602726.8809176884
34030.93921873901,3,70,9.696103918189542e+02,-5.493255211270216e-13,0.0,438948.6753254137,-479517.0246438544,551902.4310301644
34030.93921873901,1,70,2.7999999999999945e+03,-1.8990187582825654e+03,2800.0,561868.8075636241,-605674.4049853509,674822.563268375
34030.93921873901,2,70,1.8990187582825702e+03,-9.696103918189513e+02,0.0,489773.12521293765,-531863.8585490003,602726.8809176884
34030.93921873901,3,70,9.696103918189522e+02,4.3428914418212727e-13,0.0,438948.6753254137,-479517.0246438544,551902.4310301644
34030.93921873901,1,70,2.7999999999999986e+03,-1.89901875828257e+03,2800.0,561868.8075636241,-605674.4049853509,674822.563268375
34030.93921873901,2,70,1.8990187582825702e+03,-9.696103918189513e+02,0.0,489773.12521293765,-531863.8585490003,602726.8809176884
34030.93921873901,3,70,9.696103918189522e+02,4.3428914418212727e-13,0.0,438948.6753254137,-479517.0246438544,551902.4310301644
34030.93921873901,1,70,2.800000000000003e+03,-1.8990187582825747e+03,2800.0,561868.8075636241,-605674.4049853509,674822.563268375
34030.93921873901,2,70,1.8990187582825702e+03,-9.696103918189513e+02,0.0,489773.12521293765,-531863.8585490003,602726.8809176884
34030.93921873901,3,70,9.696103918189522e+02,4.3428914418212727e-13,0.0,438948.6753254137,-479517.0246438544,551902.4310301644
34030.93921873901,1,70,2.7999999999999986e+03,-1.89901875828257e+03,2800.0,561868.8075636241,-605674.4049853509,674822.563268375
34030.93921873901,2,70,1.8990187582825702e+03,-9.696103918189513e+02,0.0,489773.12521293765,-531863.8585490003,602726.8809176884
34030.93921873901,3,70,9.696103918189522e+02,4.3428914418212727e-13,0.0,438948.6753254137,-479517.0246438544,551902.4310301644
34030.93921873901,1,70,2.800000000000003e+03,-1.8990187582825747e+03,2800.0,561868.8075636241,-605674.4049853509,674822.563268375
34030.93921873901,2,70,1.8990187582825702e+03,-9.696103918189513e+02,0.0,489773.12521293765,-531863.8585490003,602726.8809176884
34030.93921873901,3,70,9.696103918189522e+02,4.3428914418212727e-13,0.0,438948.6753254137,-479517.0246438544,551902.4310301644
34030.93921873901,1,70,2.7999999999999986e+03,-1.89901875828257e+03,2800.0,561868.8075636241,-605674.4049853509,674822.563268375
34030.93921873901,2,70,1.8990187582825702e+03,-9.696103918189513e+02,0.0,489773.12521293765,-531863.8585490003,602726.8809176884
34030.93921873901,3,70,9.696103918189522e+02,4.3428914418212727e-13,0.0,438948.6753254137,-479517.0246438544,551902.4310301644
34030.93921873901,1,70,2.800000000000003e+03,-1.8990187582825747e+03,2800.0,561868.8075636241,-605674.4049853509,674822.563268375
34030.93921873901,2,70,1.8990187582825702e+03,-9.696103918189513e+02,0.0,489773.12521293765,-531863.8585490003,602726.8809176884
34030.93921873901,3,70,9.696103918189522e+02,4.3428914418212727e-13,0.0,438948.6753254137,-479517.0246438544,551902.4310301644
34030.93921873901,1,70,2.7999999999999986e+03,-1.89901875828257e+03,2800.0,561868.8075636241,-605674.4049853509,674822.563268375
34030.93921873901,2,70,1.8990187582825702e+03,-9.696103918189513e+02,0.0,489773.12521293765,-531863.8585490003,602726.8809176884
34030.93921873901,3,70,9.696103918189522e+02,4.3428914418212727e-13,0.0,438948.6753254137,-479517.0246438544,551902.4310301644
34030.93921873901,1,70,2.800000000000003e+03,-1.8990187582825747e+03,2800.0,561868.8075636241,-605674.4049853509,674822.563268375
34030.93921873901,2,70,1.8990187582825702e+03,-9.696103918189513e+02,0.0,489773.12521293765,-531863.8585490003,602726.8809176884
34030.93921873901,3,70,9.696103918189522e+02,4.3428914418212727e-13,0.0,438948.6753254137,-479517.0246438544,551902.4310301644
34030.93921873901,1,70,2.7999999999999986e+03,-1.89901875828257e+03,2800.0,561868.8075636241,-605674.4049853509,674822.563268375
34030.93921873901,2,70,1.8990187582825702e+03,-9.696103918189513e+02,0.0,489773.12521293765,-531863.8585490003,602726.8809176884
34030.93921873901,3,70,9.696103918189522e+02,4.3428914418212727e-13,0.0,438948.6753254137,-479517.0246438544,551902.4310301644
34030.93921873901,1,70,2.800000000000003e+03,-1.8990187582825747e+03,2800.0,561868.8075636241,-605674.4049853509,674822.563268375
34030.93921873901,2,70,1.8990187582825702e+03,-9.696103918189513e+02,0.0,489773.12521293765,-531863.8585490003,602726.8809176884
34030.93921873901,3,70,9.696103918189522e+02,4.3428914418212727e-13,0.0,438948.6753254137,-479517.0246438544,551902.4310301644
34030.93921873901,1,70,2.7999999999999986e+03,-1.89901875828257e+03,2800.0,561868.8075636241,-605674.4049853509,674822.563268375
34030.93921873901,2,70,1.8990187582825702e+03,-9.696103918189513e+02,0.0,489773.12521293765,-531863.8585490003,602726.8809176884
34030.93921873901,3,70,9.696103918189522e+02,4.3428914418212727e-13,0.0,438948.6753254137,-479517.0246438544,551902.4310301644
34030.93921873901,1,70,2.800000000000003e+03,-1.8990187582825747e+03,2800.0,561868.8075636241,-605674.4049853509,674822.563268375
34030.93921873901,2,70,1.8990187582825702e+03,-9.696103918189513e+02,0.0,489773.12521293765,-531863.8585490003,602726.8809176884
34030.93921873901,3,70,9.696103918189522e+02,4.3428914418212727e-13,0.0,438948.6753254137,-479517.0246438544,551902.4310301644
34030.93921873901,1,70,2.7999999999999986e+03,-1.89901875828257e+03,2800.0,561868.8075636241,-605674.4049853509,674822.563268375
34030.93921873901,2,70,1.8990187582825702e+03,-9.696103918189513e+02,0.0,489773.12521293765,-531863.8585490003,602726.8809176884
34030.93921873901,3,70,9.696103918189522e+02,4.3428914418212727e-13,0.0,438948.6753254137,-479517.0246438544,551902.4310301644
34030.93921873901,1,70,2.800000000000003e+03,-1.8990187582825747e+03,2800.0,561868.8075636241,-605674.4049853509,674822.563268375
34030.93921873901,2,70,1.8990187582825702e+03,-9.696103918189513e+02,0.0,489773.12521293765,-531863.8585490003,602726.8809176884
34030.93921873901,3,70,9.696103918189522e+02,4.3428914418212727e-13,0.0,438948.6753254137,-479517.0246438544,551902.4310301644
104621.9396074569,1,35.0,6.999999999999965e+02,-4.747546895706404e+02,1400.0,2590768.6155243013,-2921037.5402683043,3373528.191790038
104621.9396074569,2,35.0,4.7475468957064317e+02,-2.4240259795474017e+02,0.0,2243066.627617601,-2565065.1312748753,3025826.2038833373
104621.9396074569,3,35.0,2.4240259795473787e+02,-1.0831555282449094e-12,0.0,1997951.2242540834,-2312607.5968429567,2780710.8005198203
104621.9396074569,1,52.5,1.3999999999999968e+03,-9.495093791412835e+02,2100.0,2590768.6155243013,-2921037.5402683043,3373528.191790038
104621.9396074569,2,52.5,9.495093791412838e+02,-4.8480519590947574e+02,0.0,2243066.627617601,-2565065.1312748753,3025826.2038833373
104621.9396074569,3,52.5,4.848051959094769e+02,-2.0576962803358678e-12,0.0,1997951.2242540834,-2312607.5968429567,2780710.8005198203
104621.9396074569,1,70,2.0999999999999977e+03,-1.4242640687119274e+03,2800.0,2590768.6155243013,-2921037.5402683043,3373528.191790038
104621.9396074569,2,70,1.4242640687119213e+03,-7.272077938642076e+02,0.0,2243066.627617601,-2565065.1312748753,3025826.2038833373
104621.9396074569,3,70,7.27207793864216e+02,-3.2123998544209975e-12,0.0,1997951.2242540834,-2312607.5968429567,2780710.8005198203
104621.9396074569,1,70,2.7999999999999927e+03,-1.899018758282565e+03,2800.0,2590768.6155243013,-2921037.5402683043,3373528.191790038
104621.9396074569,2,70,1.8990187582825697e+03,-9.696103918189524e+02,0.0,2243066.627617601,-2565065.1312748753,3025826.2038833373
104621.9396074569,3,70,9.696103918189506e+02,8.539473139891878e-13,0.0,1997951.2242540834,-2312607.5968429567,2780710.8005198203
104621.9396074569,1,70,2.8000000000000064e+03,-1.8990187582825788e+03,2800.0,2590768.6155243013,-2921037.5402683043,3373528.191790038
104621.9396074569,2,70,1.8990187582825702e+03,-9.696103918189509e+02,0.0,2243066.627617601,-2565065.1312748753,3025826.2038833373
104621.9396074569,3,70,9.696103918189523e+02,6.274495499631588e-13,0.0,1997951.2242540834,-2312607.5968429567,2780710.8005198203
104621.9396074569,1,70,2.7999999999999973e+03,-1.899018758282568e+03,2800.0,2590768.6155243013,-2921037.5402683043,3373528.191790038
104621.9396074569,2,70,1.8990187582825777e+03,-9.6961039181896e+02,0.0,2243066.627617601,-2565065.1312748753,3025826.2038833373
104621.9396074569,3,70,9.696103918189541e+02,-1.7571500358992153e-12,0.0,1997951.2242540834,-2312607.5968429567,2780710.8005198203
104621.9396074569,1,70,2.799999999999991e+03,-1.8990187582825615e+03,2800.0,2590768.6155243013,-2921037.5402683043,3373528.191790038
104621.9396074569,2,70,1.8990187582825642e+03,-9.69610391818944e+02,0.0,2243066.627617601,-2565065.1312748753,3025826.2038833373
104621.9396074569,3,70,9.696103918189541e+02,-1.7571500358992153e-12,0.0,1997951.2242540834,-2312607.5968429567,2780710.8005198203
104621.9396074569,1,70,2.8000000000000064e+03,-1.8990187582825788e+03,2800.0,2590768.6155243013,-2921037.5402683043,3373528.191790038
104621.9396074569,2,70,1.8990187582825777e+03,-9.6961039181896e+02,0.0,2243066.627617601,-2565065.1312748753,3025826.2038833373
104621.9396074569,3,70,9.696103918189493e+02,3.6248677114136255e-12,0.0,1997951.2242540834,-2312607.5968429567,2780710.8005198203
104621.9396074569,1,70,2.8000000000000064e+03,-1.8990187582825788e+03,2800.0,2590768.6155243013,-2921037.5402683043,3373528.191790038
104621.9396074569,2,70,1.8990187582825702e+03,-9.696103918189509e+02,0.0,2243066.627617601,-2565065.1312748753,3025826.2038833373
104621.9396074569,3,70,9.696103918189523e+02,6.274495499631588e-13,0.0,1997951.2242540834,-2312607.5968429567,2780710.8005198203
104621.9396074569,1,70,2.7999999999999973e+03,-1.899018758282568e+03,2800.0,2590768.6155243013,-2921037.5402683043,3373528.191790038
104621.9396074569,2,70,1.8990187582825777e+03,-9.6961039181896e+02,0.0,2243066.627617601,-2565065.1312748753,3025826.2038833373
104621.9396074569,3,70,9.696103918189541e+02,-1.7571500358992153e-12,0.0,1997951.2242540834,-2312607.5968429567,2780710.8005198203
104621.9396074569,1,70,2.799999999999991e+03,-1.8990187582825615e+03,2800.0,2590768.6155243013,-2921037.5402683043,3373528.191790038
104621.9396074569,2,70,1.8990187582825642e+03,-9.69610391818944e+02,0.0,2243066.627617601,-2565065.1312748753,3025826.2038833373
104621.9396074569,3,70,9.696103918189541e+02,-1.7571500358992153e-12,0.0,1997951.2242540834,-2312607.5968429567,2780710.8005198203
104621.9396074569,1,70,2.8000000000000064e+03,-1.8990187582825788e+03,2800.0,2590768.6155243013,-2921037.5402683043,3373528.191790038
104621.9396074569,2,70,1.8990187582825777e+03,-9.6961039181896e+02,0.0,2243066.627617601,-2565065.1312748753,3025826.2038833373
104621.9396074569,3,70,9.696103918189493e+02,3.6248677114136255e-12,0.0,1997951.2242540834,-2312607.5968429567,2780710.8005198203
104621.9396074569,1,70,2.8000000000000064e+03,-1.8990187582825788e+03,2800.0,2590768.6155243013,-2921037.5402683043,3373528.191790038
104621.9396074569,2,70,1.8990187582825702e+03,-9.696103918189509e+02,0.0,2243066.627617601,-2565065.1312748753,3025826.2038833373
104621.9396074569,3,70,9.696103918189523e+02,6.274495499631588e-13,0.0,1997951.2242540834,-2312607.5968429567,2780710.8005198203
104621.9396074569,1,70,2.7999999999999973e+03,-1.899018758282568e+03,2800.0,2590768.6155243013,-2921037.5402683043,3373528.191790038
104621.9396074569,2,70,1.8990187582825777e+03,-9.6961039181896e+02,0.0,2243066.627617601,-2565065.1312748753,3025826.2038833373
104621.9396074569,3,70,9.696103918189541e+02,-1.7571500358992153e-12,0.0,1997951.2242540834,-2312607.5968429567,2780710.8005198203
104621.9396074569,1,70,2.799999999999991e+03,-1.8990187582825615e+03,2800.0,2590768.6155243013,-2921037.5402683043,3373528.191790038
104621.9396074569,2,70,1.8990187582825642e+03,-9.69610391818944e+02,0.0,2243066.627617601,-2565065.1312748753,3025826.2038833373
104621.9396074569,3,70,9.696103918189541e+02,-1.7571500358992153e-12,0.0,1997951.2242540834,-2312607.5968429567,2780710.8005198203
104621.9396074569,1,70,2.8000000000000064e+03,-1.8990187582825788e+03,2800.0,2590768.6155243013,-2921037.5402683043,3373528.191790038
104621.9396074569,2,70,1.8990187582825777e+03,-9.6961039181896e+02,0.0,2243066.627617601,-2565065.1312748753,3025826.2038833373
104621.9396074569,3,70,9.696103918189493e+02,3.6248677114136255e-12,0.0,1997951.2242540834,-2312607.5968429567,2780710.8005198203
104621.9396074569,1,70,2.8000000000000064e+03,-1.8990187582825788e+03,2800.0,2590768.6155243013,-2921037.5402683043,3373528.191790038
104621.9396074569,2,70,1.8990187582825702e+03,-9.696103918189509e+02,0.0,2243066.627617601,-2565065.1312748753,3025826.2038833373
104621.9396074569,3,70,9.696103918189523e+02,6.274495499631588e-13,0.0,1997951.2242540834,-2312607.5968429567,2780710.8005198203
104621.9396074569,1,70,2.7999999999999973e+03,-1.899018758282568e+03,2800.0,2590768.6155243013,-2921037.5402683043,3373528.191790038
104621.9396074569,2,70,1.8990187582825777e+03,-9.6961039181896e+02,0.0,2243066.627617601,-2565065.1312748753,3025826.2038833373
104621.9396074569,3,70,9.696103918189541e+02,-1.7571500358992153e-12,0.0,1997951.2242540834,-2312607.5968429567,2780710.8005198203
104621.9396074569,1,70,2.799999999999991e+03,-1.8990187582825615e+03,2800.0,2590768.6155243013,-2921037.5402683043,3373528.191790038
104621.9396074569,2,70,1.8990187582825642e+03,-9.69610391818944e+02,0.0,2243066.627617601,-2565065.1312748753,3025826.2038833373
104621.9396074569,3,70,9.696103918189541e+02,-1.7571500358992153e-12,0.0,1997951.2242540834,-2312607.5968429567,2780710.8005198203
66693.95716248626,1,35.0,6.999999999999993e+02,-4.747546895706433e+02,1400.0,2247648.228990491,-2593226.7907525715,3047310.858494195
66693.95716248626,2,35.0,4.7475468957064163e+02,-2.424025979547378e+02,0.0,1938966.77666148,-2277203.0577314273,2738629.4061651845
66693.95716248626,3,35.0,2.4240259795473898e+02,-1.987459786793335e-12,0.0,1721359.2238431035,-2053077.3377463093,2521021.8533468074
66693.95716248626,1,52.5,1.4000000000000005e+03,-9.495093791412871e+02,2100.0,2247648.228990491,-2593226.7907525715,3047310.858494195
66693.95716248626,2,52.5,9.495093791412851e+02,-4.8480519590947694e+02,0.0,1938966.77666148,-2277203.0577314273,2738629.4061651845
66693.95716248626,3,52.5,4.848051959094797e+02,-5.216081446603861e-12,0.0,1721359.2238431035,-2053077.3377463093,2521021.8533468074
66693.95716248626,1,70,2.100000000000007e+03,-1.4242640687119376e+03,2800.0,2247648.228990491,-2593226.7907525715,3047310.858494195
66693.95716248626,2,70,1.4242640687119256e+03,-7.272077938642125e+02,0.0,1938966.77666148,-2277203.0577314273,2738629.4061651845
66693.95716248626,3,70,7.27207793864212e+02,1.7344350012437763e-12,0.0,1721359.2238431035,-2053077.3377463093,2521021.8533468074
66693.95716248626,1,70,2.7999999999999836e+03,-1.8990187582825536e+03,2800.0,2247648.228990491,-2593226.7907525715,3047310.858494195
66693.95716248626,2,70,1.8990187582825677e+03,-9.6961039181895e+02,0.0,1938966.77666148,-2277203.0577314273,2738629.4061651845
66693.95716248626,3,70,9.696103918189501e+02,2.3037943146284168e-12,0.0,1721359.2238431035,-2053077.3377463093,2521021.8533468074
66693.95716248626,1,70,2.800000000000001e+03,-1.8990187582825722e+03,2800.0,2247648.228990491,-2593226.7907525715,3047310.858494195
66693.95716248626,2,70,1.89901875828258e+03,-9.696103918189631e+02,0.0,1938966.77666148,-2277203.0577314273,2738629.4061651845
66693.95716248626,3,70,9.696103918189494e+02,3.689254513340636e-12,0.0,1721359.2238431035,-2053077.3377463093,2521021.8533468074
66693.95716248626,1,70,2.800000000000001e+03,-1.8990187582825722e+03,2800.0,2247648.228990491,-2593226.7907525715,3047310.858494195
66693.95716248626,2,70,1.8990187582825727e+03,-9.696103918189543e+02,0.0,1938966.77666148,-2277203.0577314273,2738629.4061651845
66693.95716248626,3,70,9.69610391818956e+02,-3.8911827112086914e-12,0.0,1721359.2238431035,-2053077.3377463093,2521021.8533468074
66693.95716248626,1,70,2.800000000000001e+03,-1.8990187582825722e+03,2800.0,2247648.228990491,-2593226.7907525715,3047310.858494195
66693.95716248626,2,70,1.8990187582825595e+03,-9.696103918189391e+02,0.0,1938966.77666148,-2277203.0577314273,2738629.4061651845
66693.95716248626,3,70,9.69610391818956e+02,-3.8911827112086914e-12,0.0,1721359.2238431035,-2053077.3377463093,2521021.8533468074
66693.95716248626,1,70,2.800000000000001e+03,-1.8990187582825722e+03,2800.0,2247648.228990491,-2593226.7907525715,3047310.858494195
66693.95716248626,2,70,1.89901875828258e+03,-9.696103918189631e+02,0.0,1938966.77666148,-2277203.0577314273,2738629.4061651845
66693.95716248626,3,70,9.696103918189494e+02,3.689254513340636e-12,0.0,1721359.2238431035,-2053077.3377463093,2521021.8533468074
66693.95716248626,1,70,2.800000000000001e+03,-1.8990187582825722e+03,2800.0,2247648.228990491,-2593226.7907525715,3047310.858494195
66693.95716248626,2,70,1.8990187582825727e+03,-9.696103918189543e+02,0.0,1938966.77666148,-2277203.0577314273,2738629.4061651845
66693.95716248626,3,70,9.69610391818956e+02,-3.8911827112086914e-12,0.0,1721359.2238431035,-2053077.3377463093,2521021.8533468074
66693.95716248626,1,70,2.800000000000001e+03,-1.8990187582825722e+03,2800.0,2247648.228990491,-2593226.7907525715,3047310.858494195
66693.95716248626,2,70,1.8990187582825595e+03,-9.696103918189391e+02,0.0,1938966.77666148,-2277203.0577314273,2738629.4061651845
66693.95716248626,3,70,9.69610391818956e+02,-3.8911827112086914e-12,0.0,1721359.2238431035,-2053077.3377463093,2521021.8533468074
66693.95716248626,1,70,2.800000000000001e+03,-1.8990187582825722e+03,2800.0,2247648.228990491,-2593226.7907525715,3047310.858494195
66693.95716248626,2,70,1.89901875828258e+03,-9.696103918189631e+02,0.0,1938966.77666148,-2277203.0577314273,2738629.4061651845
66693.95716248626,3,70,9.696103918189494e+02,3.689254513340636e-12,0.0,1721359.2238431035,-2053077.3377463093,2521021.8533468074
66693.95716248626,1,70,2.800000000000001e+03,-1.8990187582825722e+03,2800.0,2247648.228990491,-2593226.7907525715,3047310.858494195
66693.95716248626,2,70,1.8990187582825727e+03,-9.696103918189543e+02,0.0,1938966.77666148,-2277203.0577314273,2738629.4061651845
66693.95716248626,3,70,9.69610391818956e+02,-3.8911827112086914e-12,0.0,1721359.2238431035,-2053077.3377463093,2521021.8533468074
66693.95716248626,1,70,2.800000000000001e+03,-1.8990187582825722e+03,2800.0,2247648.228990491,-2593226.7907525715,3047310.858494195
66693.95716248626,2,70,1.8990187582825595e+03,-9.696103918189391e+02,0.0,1938966.77666148,-2277203.0577314273,2738629.4061651845
66693.95716248626,3,70,9.69610391818956e+02,-3.8911827112086914e-12,0.0,1721359.2238431035,-2053077.3377463093,2521021.8533468074
66693.95716248626,1,70,2.800000000000001e+03,-1.8990187582825722e+03,2800.0,2247648.228990491,-2593226.7907525715,3047310.858494195
66693.95716248626,2,70,1.89901875828258e+03,-9.696103918189631e+02,0.0,1938966.77666148,-2277203.0577314273,2738629.4061651845
66693.95716248626,3,70,9.696103918189494e+02,3.689254513340636e-12,0.0,1721359.2238431035,-2053077.3377463093,2521021.8533468074
66693.95716248626,1,70,2.800000000000001e+03,-1.8990187582825722e+03,2800.0,2247648.228990491,-2593226.7907525715,3047310.858494195
66693.95716248626,2,70,1.8990187582825727e+03,-9.696103918189543e+02,0.0,1938966.77666148,-2277203.0577314273,2738629.4061651845
66693.95716248626,3,70,9.69610391818956e+02,-3.8911827112086914e-12,0.0,1721359.2238431035,-2053077.3377463093,2521021.8533468074
66693.95716248626,1,70,2.800000000000001e+03,-1.8990187582825722e+03,2800.0,2247648.228990491,-2593226.7907525715,3047310.858494195
66693.95716248626,2,70,1.8990187582825595e+03,-9.696103918189391e+02,0.0,1938966.77666148,-2277203.0577314273,2738629.4061651845
66693.95716248626,3,70,9.69610391818956e+02,-3.8911827112086914e-12,0.0,1721359.2238431035,-2053077.3377463093,2521021.8533468074
66693.95716248626,1,70,2.800000000000001e+03,-1.8990187582825722e+03,2800.0,2247648.228990491,-2593226.7907525715,3047310.858494195
66693.95716248626,2,70,1.89901875828258e+03,-9.696103918189631e+02,0.0,1938966.77666148,-2277203.0577314273,2738629.4061651845
66693.95716248626,3,70,9.696103918189494e+02,3.689254513340636e-12,0.0,1721359.2238431035,-2053077.3377463093,2521021.8533468074
66693.95716248626,1,70,2.800000000000001e+03,-1.8990187582825722e+03,2800.0,2247648.228990491,-2593226.7907525715,3047310.858494195
66693.95716248626,2,70,1.8990187582825727e+03,-9.696103918189543e+02,0.0,1938966.77666148,-2277203.0577314273,2738629.4061651845
66693.95716248626,3,70,9.69610391818956e+02,-3.8911827112086914e-12,0.0,1721359.2238431035,-2053077.3377463093,2521021.8533468074
66693.95716248626,1,70,2.800000000000001e+03,-1.8990187582825722e+03,2800.0,2247648.228990491,-2593226.7907525715,3047310.858494195
66693.95716248626,2,70,1.8990187582825595e+03,-9.696103918189391e+02,0.0,1938966.77666148,-2277203.0577314273,2738629.4061651845
66693.95716248626,3,70,9.69610391818956e+02,-3.8911827112086914e-12,0.0,1721359.2238431035,-2053077.3377463093,2521021.8533468074
147527.70476400084,1,35.0,7.000000000000006e+02,-4.7475468957064356e+02,1400.0,2622151.86595583,-2854279.027806811,3205834.6142072305
147527.70476400084,2,35.0,4.7475468957064317e+02,-2.424025979547387e+02,0.0,2282396.3926599706,-2506442.1488002897,2866079.140911371
147527.70476400084,3,35.0,2.4240259795473813e+02,-8.070693927524818e-14,0.0,2042882.9507517114,-2259754.375703525,2626565.6990031125
147527.70476400084,1,52.5,1.3999999999999975e+03,-9.495093791412831e+02,2100.0,2622151.86595583,-2854279.027806811,3205834.6142072305
147527.70476400084,2,52.5,9.495093791412838e+02,-4.848051959094744e+02,0.0,2282396.3926599706,-2506442.1488002897,2866079.140911371
147527.70476400084,3,52.5,4.8480519590947813e+02,-2.2919564052824e-12,0.0,2042882.9507517114,-2259754.375703525,2626565.6990031125
147527.70476400084,1,70,2.100000000000003e+03,-1.4242640687119326e+03,2800.0,2622151.86595583,-2854279.027806811,3205834.6142072305
147527.70476400084,2,70,1.4242640687119294e+03,-7.272077938642158e+02,0.0,2282396.3926599706,-2506442.1488002897,2866079.140911371
147527.70476400084,3,70,7.272077938642129e+02,1.5567993173037512e-12,0.0,2042882.9507517114,-2259754.375703525,2626565.6990031125
147527.70476400084,1,70,2.800000000000001e+03,-1.8990187582825722e+03,2800.0,2622151.86595583,-2854279.027806811,3205834.6142072305
147527.70476400084,2,70,1.8990187582825708e+03,-9.69610391818952e+02,0.0,2282396.3926599706,-2506442.1488002897,2866079.140911371
147527.70476400084,3,70,9.696103918189535e+02,-1.1288067384701165e-12,0.0,2042882.9507517114,-2259754.375703525,2626565.6990031125
147527.70476400084,1,70,2.800000000000001e+03,-1.8990187582825722e+03,2800.0,2622151.86595583,-2854279.027806811,3205834.6142072305
147527.70476400084,2,70,1.8990187582825708e+03,-9.69610391818952e+02,0.0,2282396.3926599706,-2506442.1488002897,2866079.140911371
147527.70476400084,3,70,9.696103918189535e+02,-1.1288067384701165e-12,0.0,2042882.9507517114,-2259754.375703525,2626565.6990031125
147527.70476400084,1,70,2.800000000000001e+03,-1.8990187582825722e+03,2800.0,2622151.86595583,-2854279.027806811,3205834.6142072305
147527.70476400084,2,70,1.8990187582825708e+03,-9.69610391818952e+02,0.0,2282396.3926599706,-2506442.1488002897,2866079.140911371
147527.70476400084,3,70,9.696103918189535e+02,-1.1288067384701165e-12,0.0,2042882.9507517114,-2259754.375703525,2626565.6990031125
147527.70476400084,1,70,2.800000000000001e+03,-1.8990187582825722e+03,2800.0,2622151.86595583,-2854279.027806811,3205834.6142072305
147527.70476400084,2,70,1.8990187582825708e+03,-9.69610391818952e+02,0.0,2282396.3926599706,-2506442.1488002897,2866079.140911371
147527.70476400084,3,70,9.696103918189535e+02,-1.1288067384701165e-12,0.0,2042882.9507517114,-2259754.375703525,2626565.6990031125
147527.70476400084,1,70,2.800000000000001e+03,-1.8990187582825722e+03,2800.0,2622151.86595583,-2854279.027806811,3205834.6142072305
147527.70476400084,2,70,1.8990187582825708e+03,-9.69610391818952e+02,0.0,2282396.3926599706,-2506442.1488002897,2866079.140911371
147527.70476400084,3,70,9.696103918189535e+02,-1.1288067384701165e-12,0.0,2042882.9507517114,-2259754.375703525,2626565.6990031125
147527.70476400084,1,70,2.800000000000001e+03,-1.8990187582825722e+03,2800.0,2622151.86595583,-2854279.027806811,3205834.6142072305
147527.70476400084,2,70,1.8990187582825708e+03,-9.69610391818952e+02,0.0,2282396.3926599706,-2506442.1488002897,2866079.140911371
147527.70476400084,3,70,9.696103918189535e+02,-1.1288067384701165e-12,0.0,2042882.9507517114,-2259754.375703525,2626565.6990031125
147527.70476400084,1,70,2.800000000000001e+03,-1.8990187582825722e+03,2800.0,2622151.86595583,-2854279.027806811,3205834.6142072305
147527.70476400084,2,70,1.8990187582825708e+03,-9.69610391818952e+02,0.0,2282396.3926599706,-2506442.1488002897,2866079.140911371
147527.70476400084,3,70,9.696103918189535e+02,-1.1288067384701165e-12,0.0,2042882.9507517114,-2259754.375703525,2626565.6990031125
147527.70476400084,1,70,2.800000000000001e+03,-1.8990187582825722e+03,2800.0,2622151.86595583,-2854279.027806811,3205834.6142072305
147527.70476400084,2,70,1.8990187582825708e+03,-9.69610391818952e+02,0.0,2282396.3926599706,-2506442.1488002897,2866079.140911371
147527.70476400084,3,70,9.696103918189535e+02,-1.1288067384701165e-12,0.0,2042882.9507517114,-2259754.375703525,2626565.6990031125
147527.70476400084,1,70,2.800000000000001e+03,-1.8990187582825722e+03,2800.0,2622151.86595583,-2854279.027806811,3205834.6142072305
147527.70476400084,2,70,1.8990187582825708e+03,-9.69610391818952e+02,0.0,2282396.3926599706,-2506442.1488002897,2866079.140911371
147527.70476400084,3,70,9.696103918189535e+02,-1.1288067384701165e-12,0.0,2042882.9507517114,-2259754.375703525,2626565.6990031125
147527.70476400084,1,70,2.800000000000001e+03,-1.8990187582825722e+03,2800.0,2622151.86595583,-2854279.027806811,3205834.6142072305
