eps11,eps22,epspk11,epspk22,Alpha_k11,Alpha_k22,alpha_k,epspk_out11,epspk_out22,Alpha_k_out11,Alpha_k_out22,alpha_k_out,sigma_out11,sigma_out22,C_out11,C_out12,C_out22,C_out23,C_out44
0.011275862068965517,-0.005344595169375665,0.008411154221431693,-0.0042055771107158465,0.008411154221431693,-0.0042055771107158465,0.008411154221431695,0.009550356980100257,-0.004775178490050129,0.009550356980100257,-0.004775178490050129,0.009550356980100259,362.35606866170446,-5.684341886080802e-14,212931.907160542,202357.57583149374,244495.49856941102,170793.9844226247,36850.757073393186
0.015034482758620689,-0.005344595169375664,0.009550356980100257,-0.004775178490050129,0.009550356980100257,-0.004775178490050129,0.009550356980100259,0.011888292304372602,-0.005944146152186301,0.011888292304372602,-0.005944146152186301,0.011888292304372603,1162.686340403052,760.5853712287179,212931.90716054203,202357.5758314937,232793.65426659523,182495.82872544051,25148.912770577357
0.015034482758620689,-0.007176053471061825,0.011888292304372602,-0.005944146152186301,0.011888292304372602,-0.005944146152186301,0.011888292304372603,0.013027495063041164,-0.006513747531520582,0.013027495063041164,-0.006513747531520582,0.013027495063041166,421.4674160717001,2.5579538487363607e-13,212931.90716054203,202357.5758314937,245066.2151257287,170223.26786630705,37421.473629710825
0.01879310344827586,-0.007176053471061826,0.013027495063041164,-0.006513747531520582,0.013027495063041164,-0.006513747531520582,0.013027495063041166,0.01536543038731351,-0.007682715193656755,0.01536543038731351,-0.007682715193656755,0.01536543038731351,1221.7976878130467,760.5853712287171,212931.907160542,202357.5758314937,233250.1759768653,182039.3070151704,25605.434480847456
0.01879310344827586,-0.009007511772747986,0.01536543038731351,-0.007682715193656755,0.01536543038731351,-0.007682715193656755,0.01536543038731351,0.01650463314598207,-0.008252316572991036,0.01650463314598207,-0.008252316572991036,0.01650463314598207,480.5787634816958,3.979039320256561e-13,212931.90716054203,202357.57583149374,245621.663916116,169667.8190759197,37976.92242009818
0.02255172413793103,-0.009007511772747986,0.01650463314598207,-0.008252316572991036,0.01650463314598207,-0.008252316572991036,0.01650463314598207,0.018842568470254416,-0.009421284235127208,0.018842568470254416,-0.009421284235127208,0.018842568470254416,1280.9090352230423,760.5853712287171,212931.90716054203,202357.5758314937,233699.0149976538,181590.4679943819,26054.273501635947
0.02255172413793103,-0.010838970074434146,0.018842568470254416,-0.009421284235127208,0.018842568470254416,-0.009421284235127208,0.018842568470254416,0.019981771228922977,-0.009990885614461488,0.019981771228922977,-0.009990885614461488,0.019981771228922977,539.6901108916907,5.684341886080802e-14,212931.90716054203,202357.5758314937,246162.44951695262,169127.0334750831,38517.70802093477
0.0263103448275862,-0.010838970074434146,0.019981771228922977,-0.009990885614461488,0.019981771228922977,-0.009990885614461488,0.019981771228922977,0.02231970655319532,-0.01115985327659766,0.02231970655319532,-0.01115985327659766,0.02231970655319532,1340.020382633038,760.5853712287173,212931.90716054203,202357.5758314937,234140.36364581916,181149.11934621658,26495.622149801282
0.0263103448275862,-0.012670428376120306,0.02231970655319532,-0.01115985327659766,0.02231970655319532,-0.01115985327659766,0.02231970655319532,0.023458909311863885,-0.011729454655931943,0.023458909311863885,-0.011729454655931943,0.023458909311863885,598.8014583016864,3.410605131648481e-13,212931.90716054203,202357.5758314937,246689.1450002578,168600.33799177792,39044.403504239934
0.03006896551724137,-0.012670428376120306,0.023458909311863885,-0.011729454655931943,0.023458909311863885,-0.011729454655931943,0.023458909311863885,0.025796844636136226,-0.012898422318068113,0.025796844636136226,-0.012898422318068113,0.025796844636136226,1399.1317300430337,760.5853712287176,212931.90716054203,202357.5758314937,234574.40787244347,180715.07511959228,26929.666376425586
0.03006896551724137,-0.014501886677806467,0.025796844636136226,-0.012898422318068113,0.025796844636136226,-0.012898422318068113,0.025796844636136226,0.02693604739480479,-0.013468023697402395,0.02693604739480479,-0.013468023697402395,0.02693604739480479,657.9128057116814,-1.7053025658242404e-13,212931.90716054203,202357.5758314937,247202.29395940813,168087.1890326276,39557.552463390275
0.03382758620689654,-0.014501886677806467,0.02693604739480479,-0.013468023697402395,0.02693604739480479,-0.013468023697402395,0.02693604739480479,0.02927398271907714,-0.014636991359538568,0.02927398271907714,-0.014636991359538568,0.029273982719077135,1458.2430774530283,760.5853712287169,212931.90716054197,202357.5758314937,235001.32752405835,180288.1554679774,27356.586028040478
0.03382758620689654,-0.016333344979492626,0.02927398271907714,-0.014636991359538568,0.02927398271907714,-0.014636991359538568,0.029273982719077135,0.0304131854777457,-0.01520659273887285,0.0304131854777457,-0.01520659273887285,0.030413185477745696,717.0241531216776,7.105427357601002e-13,212931.90716054206,202357.5758314937,247702.41238053673,167587.07061149893,40057.670884518906
0.03758620689655171,-0.016333344979492626,0.0304131854777457,-0.01520659273887285,0.0304131854777457,-0.01520659273887285,0.030413185477745696,0.032751120802018044,-0.016375560401009022,0.032751120802018044,-0.016375560401009022,0.03275112080201804,1517.3544248630249,760.5853712287181,212931.907160542,202357.5758314937,235421.29659111227,179868.18640092344,27776.555095094413
0.03758620689655171,-0.01816480328117879,0.032751120802018044,-0.016375560401009022,0.032751120802018044,-0.016375560401009022,0.03275112080201804,0.0338903235606866,-0.0169451617803433,0.0338903235606866,-0.0169451617803433,0.033890323560686594,776.1355005316719,-3.410605131648481e-13,212931.907160542,202357.5758314937,248189.99037315638,167099.49261887933,40545.24887713853
0.04134482758620688,-0.01816480328117879,0.0338903235606866,-0.0169451617803433,0.0338903235606866,-0.0169451617803433,0.033890323560686594,0.036228258884958946,-0.018114129442479473,0.036228258884958946,-0.018114129442479473,0.03622825888495894,1576.4657722730192,760.585371228717,212931.90716054203,202357.5758314937,235834.48344439955,179454.99954763617,28189.74194838169
0.04134482758620688,-0.01999626158286495,0.036228258884958946,-0.018114129442479473,0.036228258884958946,-0.018114129442479473,0.03622825888495894,0.03736746164362752,-0.01868373082181376,0.03736746164362752,-0.01868373082181376,0.03736746164362751,835.2468479416676,-1.1368683772161603e-13,212931.90716054203,202357.5758314937,248665.4937722093,166623.9892198264,41020.75227619143
0.04510344827586205,-0.01999626158286495,0.03736746164362752,-0.01868373082181376,0.03736746164362752,-0.01868373082181376,0.03736746164362751,0.039705396967899854,-0.019852698483949927,0.039705396967899854,-0.019852698483949927,0.03970539696789985,1635.5771196830149,760.5853712287172,212931.90716054203,202357.5758314937,236241.05106012733,179048.4319319084,28596.309564109466
0.04510344827586205,-0.02182771988455111,0.039705396967899854,-0.019852698483949927,0.039705396967899854,-0.019852698483949927,0.03970539696789985,0.04084459972656842,-0.02042229986328421,0.04084459972656842,-0.02042229986328421,0.04084459972656841,894.3581953516633,1.1368683772161603e-13,212931.907160542,202357.5758314937,249129.3656225516,166160.11736948416,41484.624126533716
0.04886206896551722,-0.02182771988455111,0.04084459972656842,-0.02042229986328421,0.04084459972656842,-0.02042229986328421,0.04084459972656841,0.04318253505084076,-0.02159126752542038,0.04318253505084076,-0.02159126752542038,0.043182535050840756,1694.6884670930103,760.5853712287176,212931.90716054203,202357.5758314937,236641.15723425106,178648.32575778468,28996.415738233187
0.04886206896551722,-0.02365917818623727,0.04318253505084076,-0.02159126752542038,0.04318253505084076,-0.02159126752542038,0.043182535050840756,0.04432173780950933,-0.022160868904754664,0.04432173780950933,-0.022160868904754664,0.04432173780950932,953.4695427616575,-1.0231815394945443e-12,212931.90716054203,202357.5758314937,249582.02755581393,165707.4554362218,41937.28605979606
0.05,-0.023659178186237268,0.04432173780950933,-0.022160868904754664,0.04432173780950933,-0.022160868904754664,0.04432173780950932,0.04502955309116977,-0.022514776545584887,0.04502955309116977,-0.022514776545584887,0.045029553091169766,1195.7713681512455,230.26896560135953,212931.90716054203,202357.5758314937,258331.80970794815,156957.67328408756,50687.06821193029
0.05,-0.0242136563876652,0.04502955309116977,-0.022514776545584887,0.04502955309116977,-0.022514776545584887,0.045029553091169766,0.045374449339207056,-0.022687224669603528,0.045374449339207056,-0.022687224669603528,0.04537444933920705,971.3656387665203,3.979039320256561e-13,212931.907160542,202357.5758314937,269513.8541299334,145775.62886210228,61869.112633915574
0.003913793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0016465642360242228,-0.0008232821180121114,0.0016465642360242228,-0.0008232821180121114,0.0016465642360242228,957.7753277378215,729.7837357254098,212931.90716054203,202357.5758314937,236771.42065178853,178518.0623402472,29126.679155770664
0.003913793103448276,-0.0017572892298344219,0.0016465642360242228,-0.0008232821180121114,0.0016465642360242228,-0.0008232821180121114,0.0016465642360242228,0.0027396323864499464,-0.0013698161932249732,0.0027396323864499464,-0.0013698161932249732,0.0027396323864499464,246.5737505696491,-1.4210854715202004e-14,212931.90716054203,202357.5758314937,244079.71015256215,171209.77283947356,36434.9686565443
0.007827586206896551,-0.0017572892298344219,0.0027396323864499464,-0.0013698161932249732,0.0027396323864499464,-0.0013698161932249732,0.0027396323864499464,0.005174087976403259,-0.0025870439882016293,0.005174087976403259,-0.0025870439882016293,0.005174087976403259,1079.9451803186669,791.9856847198115,212931.907160542,202357.5758314937,231312.7522116754,183976.73078036032,23668.010715657543
0.007827586206896551,-0.0036643581953516623,0.005174087976403259,-0.0025870439882016293,0.005174087976403259,-0.0025870439882016293,0.005174087976403259,0.00636032204162236,-0.0031801610208111795,0.00636032204162236,-0.0031801610208111795,0.00636032204162236,308.12547470758045,3.126388037344441e-13,212931.90716054203,202357.5758314937,243225.8855080296,172063.5974840061,35581.144012011755
0.011741379310344826,-0.003664358195351663,0.00636032204162236,-0.0031801610208111795,0.00636032204162236,-0.0031801610208111795,0.00636032204162236,0.008794777631575672,-0.004397388815787836,0.008794777631575672,-0.004397388815787836,0.008794777631575672,1141.4969044565978,791.9856847198113,212931.90716054203,202357.5758314937,231794.64048819168,183494.84250384406,24149.898992173803
0.011741379310344826,-0.005571427160868904,0.008794777631575672,-0.004397388815787836,0.008794777631575672,-0.004397388815787836,0.008794777631575672,0.009981011696794773,-0.004990505848397386,0.009981011696794773,-0.004990505848397386,0.009981011696794773,369.67719884551127,1.4210854715202004e-13,212931.90716054203,202357.5758314937,243831.29870386244,171458.18428817327,36186.55720784457
0.015655172413793102,-0.005571427160868904,0.009981011696794773,-0.004990505848397386,0.009981011696794773,-0.004990505848397386,0.009981011696794773,0.012415467286748087,-0.006207733643374043,0.012415467286748087,-0.006207733643374043,0.012415467286748085,1203.0486285945294,791.9856847198118,212931.907160542,202357.5758314937,232268.1998148448,183021.28317719093,24623.45831882694
0.015655172413793102,-0.007478496126386147,0.012415467286748087,-0.006207733643374043,0.012415467286748087,-0.006207733643374043,0.012415467286748085,0.013601701351967187,-0.006800850675983594,0.013601701351967187,-0.006800850675983594,0.013601701351967185,431.2289229834423,0.0,212931.90716054203,202357.57583149374,244420.04092005233,170869.44207198336,36775.29942403448
0.01956896551724138,-0.007478496126386146,0.013601701351967187,-0.006800850675983594,0.013601701351967187,-0.006800850675983594,0.013601701351967185,0.0160361569419205,-0.00801807847096025,0.0160361569419205,-0.00801807847096025,0.016036156941920496,1264.6003527324601,791.9856847198116,212931.907160542,202357.5758314937,232733.64427767476,182555.838714361,25088.902781656878
0.01956896551724138,-0.00938556509190339,0.0160361569419205,-0.00801807847096025,0.0160361569419205,-0.00801807847096025,0.016036156941920496,0.0172223910071396,-0.008611195503569802,0.0172223910071396,-0.008611195503569802,0.017222391007139598,492.7806471213727,-7.105427357601002e-13,212931.90716054203,202357.57583149374,244992.79139608785,170296.69159594784,37348.04990007003
0.023482758620689655,-0.009385565091903388,0.0172223910071396,-0.008611195503569802,0.0172223910071396,-0.008611195503569802,0.017222391007139598,0.019656846597092915,-0.009828423298546458,0.019656846597092915,-0.009828423298546458,0.019656846597092912,1326.152076870391,791.9856847198115,212931.907160542,202357.5758314937,233191.18068793867,182098.30230409707,25546.43919192079
0.023482758620689655,-0.01129263405742063,0.019656846597092915,-0.009828423298546458,0.019656846597092915,-0.009828423298546458,0.019656846597092912,0.020843080662312014,-0.010421540331156009,0.020843080662312014,-0.010421540331156009,0.02084308066231201,554.3323712593042,-1.9895196601282805e-13,212931.90716054203,202357.57583149374,245550.19296613472,169739.29002590096,37905.45147011689
0.027396551724137932,-0.011292634057420628,0.020843080662312014,-0.010421540331156009,0.020843080662312014,-0.010421540331156009,0.02084308066231201,0.023277536252265328,-0.011638768126132664,0.023277536252265328,-0.011638768126132664,0.023277536252265325,1387.7038010083224,791.9856847198118,212931.90716054197,202357.5758314937,233641.00888851052,181648.47410352525,25996.26739249263
0.027396551724137932,-0.013199703022937869,0.023277536252265328,-0.011638768126132664,0.023277536252265328,-0.011638768126132664,0.023277536252265325,0.02446377031748443,-0.012231885158742215,0.02446377031748443,-0.012231885158742215,0.024463770317484427,615.8840953972357,4.547473508864641e-13,212931.90716054203,202357.5758314937,246092.85446581463,169196.6285262211,38448.11296979676
0.031310344827586205,-0.01319970302293787,0.02446377031748443,-0.012231885158742215,0.02446377031748443,-0.012231885158742215,0.024463770317484427,0.02689822590743774,-0.01344911295371887,0.02689822590743774,-0.01344911295371887,0.026898225907437737,1449.2555251462527,791.9856847198112,212931.90716054203,202357.5758314937,234083.32204492373,181206.16094711202,26438.580548905862
0.031310344827586205,-0.015106771988455113,0.02689822590743774,-0.01344911295371887,0.02689822590743774,-0.01344911295371887,0.026898225907437737,0.028084459972656843,-0.014042229986328422,0.028084459972656843,-0.014042229986328422,0.02808445997265684,677.4358195351656,-8.526512829121202e-13,212931.90716054197,202357.5758314937,246621.35295054008,168668.13004149566,38976.61145452222
0.03522413793103448,-0.01510677198845511,0.028084459972656843,-0.014042229986328422,0.028084459972656843,-0.014042229986328422,0.02808445997265684,0.03051891556261015,-0.015259457781305079,0.03051891556261015,-0.015259457781305079,0.03051891556261015,1510.8072492841852,791.9856847198126,212931.90716054206,202357.5758314937,234518.30692194807,180771.17607008762,26873.565425930217
0.03522413793103448,-0.017013840953972355,0.03051891556261015,-0.015259457781305079,0.03051891556261015,-0.015259457781305079,0.03051891556261015,0.03170514962782925,-0.01585257481391463,0.031705149627829256,-0.01585257481391463,0.03170514962782925,738.9875436730971,-3.410605131648481e-13,212931.90716054203,202357.5758314937,247136.23574239615,168153.24724963962,39491.494246378265
0.03913793103448276,-0.017013840953972355,0.03170514962782925,-0.01585257481391463,0.031705149627829256,-0.01585257481391463,0.03170514962782925,0.034139605217782566,-0.017069802608891287,0.03413960521778257,-0.017069802608891287,0.034139605217782566,1572.3589734221155,791.9856847198116,212931.90716054194,202357.57583149368,234946.14414653232,180343.3388455035,27301.402650514417
0.03913793103448276,-0.018920909919489595,0.034139605217782566,-0.017069802608891287,0.03413960521778257,-0.017069802608891287,0.034139605217782566,0.03532583928300167,-0.017662919641500838,0.035325839283001675,-0.017662919641500838,0.03532583928300167,800.5392678110286,1.7053025658242404e-13,212931.907160542,202357.5758314937,247638.02232083277,167651.46067120298,39993.280824814894
0.043051724137931034,-0.018920909919489595,0.03532583928300167,-0.017662919641500838,0.035325839283001675,-0.017662919641500838,0.03532583928300167,0.037760294872954986,-0.018880147436477493,0.03776029487295499,-0.018880147436477493,0.03776029487295498,1633.9106975600466,791.9856847198118,212931.90716054197,202357.5758314937,235367.00845789045,179922.4745341453,27722.266961872578
0.043051724137931034,-0.020827978885006836,0.037760294872954986,-0.018880147436477493,0.03776029487295499,-0.018880147436477493,0.03776029487295498,0.03894652893817409,-0.019473264469087044,0.038946528938174095,-0.019473264469087044,0.03894652893817408,862.0909919489595,5.684341886080802e-14,212931.9071605421,202357.57583149368,248127.20607089784,167162.27692113788,40482.46457487997
0.04696551724137931,-0.020827978885006836,0.03894652893817409,-0.019473264469087044,0.038946528938174095,-0.019473264469087044,0.03894652893817408,0.0413809845281274,-0.0206904922640637,0.041380984528127406,-0.0206904922640637,0.04138098452812739,1695.4624216979782,791.9856847198123,212931.90716054203,202357.5758314937,235781.0689454592,179508.4140465765,28136.32744944134
0.04696551724137931,-0.02273504785052408,0.0413809845281274,-0.0206904922640637,0.041380984528127406,-0.0206904922640637,0.04138098452812739,0.0425672185933465,-0.02128360929667325,0.04256721859334651,-0.02128360929667325,0.042567218593346494,923.6427160868903,-2.2737367544323206e-13,212931.90716054203,202357.5758314937,248604.25590137867,166685.22709065705,40959.5144053608
0.05,-0.02273504785052408,0.0425672185933465,-0.02128360929667325,0.04256721859334651,-0.02128360929667325,0.042567218593346494,0.04445472601110766,-0.02222736300555383,0.04445472601110767,-0.02222736300555383,0.044454726011107656,1569.7809171257768,614.0505749369468,212931.90716054203,202357.5758314937,240413.3531832972,174876.1298087385,32768.61168727935
0.05,-0.024213656387665202,0.04445472601110766,-0.02222736300555383,0.04445472601110767,-0.02222736300555383,0.044454726011107656,0.045374449339207056,-0.022687224669603528,0.045374449339207056,-0.022687224669603524,0.04537444933920704,971.3656387665196,-2.8421709430404007e-13,212931.90716054203,202357.5758314937,253671.1677858844,161618.3152061513,46026.42628986654
0.00406896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0017430845017051915,-0.0008715422508525956,0.0017430845017051915,-0.0008715422508525956,0.0017430845017051913,990.816485745492,761.1840492165036,212931.907160542,202357.5758314937,235862.28666271557,179427.19632932017,28217.545166697702
0.00406896551724138,-0.0018328998936655017,0.0017430845017051915,-0.0008715422508525956,0.0017430845017051915,-0.0008715422508525956,0.0017430845017051913,0.002883183958681452,-0.001441591979340726,0.002883183958681452,-0.001441591979340726,0.002883183958681452,249.014127297585,2.4158453015843406e-13,212931.907160542,202357.5758314937,243341.91634205438,171947.56664998134,35697.17484603653
0.00813793103448276,-0.0018328998936655023,0.002883183958681452,-0.001441591979340726,0.002883183958681452,-0.001441591979340726,0.002883183958681452,0.005414159814315734,-0.002707079907157867,0.005414159814315734,-0.002707079907157867,0.005414159814315734,1115.426715054273,823.3859982109054,212931.90716054203,202357.5758314937,230800.53955018753,184488.94344184818,23155.798054169674
0.00813793103448276,-0.0038155795230138236,0.005414159814315734,-0.002707079907157867,0.005414159814315734,-0.002707079907157867,0.005414159814315734,0.006647425186085371,-0.0033237125930426856,0.006647425186085371,-0.0033237125930426856,0.006647425186085371,313.00622816345157,1.4210854715202004e-13,212931.90716054203,202357.5758314937,242575.2756827642,172714.20730927153,34930.534186746336
0.01220689655172414,-0.003815579523013824,0.006647425186085371,-0.0033237125930426856,0.006647425186085371,-0.0033237125930426856,0.006647425186085371,0.009178401041719653,-0.0045892005208598265,0.009178401041719653,-0.0045892005208598265,0.009178401041719653,1179.4188159201399,823.3859982109055,212931.90716054203,202357.5758314937,231291.3598059015,183998.12318613424,23646.618309883634
0.01220689655172414,-0.0057982591523621455,0.009178401041719653,-0.0045892005208598265,0.009178401041719653,-0.0045892005208598265,0.009178401041719653,0.010411666413489291,-0.005205833206744646,0.010411666413489291,-0.005205833206744646,0.010411666413489291,376.99832902931826,2.4158453015843406e-13,212931.90716054203,202357.5758314937,243198.86018643115,172090.62280560457,35554.11869041329
0.01627586206896552,-0.005798259152362146,0.010411666413489291,-0.005205833206744646,0.010411666413489291,-0.005205833206744646,0.010411666413489291,0.012942642269123575,-0.0064713211345617866,0.012942642269123575,-0.0064713211345617866,0.012942642269123573,1243.4109167860058,823.3859982109052,212931.907160542,202357.5758314937,231773.6194969076,183515.86349512814,24128.878000889727
0.01627586206896552,-0.0077809387817104675,0.012942642269123575,-0.0064713211345617866,0.012942642269123575,-0.0064713211345617866,0.012942642269123573,0.01417590764089321,-0.007087953820446605,0.01417590764089321,-0.007087953820446605,0.014175907640893208,440.99042989518455,-5.684341886080802e-14,212931.90716054203,202357.5758314937,243805.02291654825,171484.46007548747,36160.28142053038
0.0203448275862069,-0.0077809387817104675,0.01417590764089321,-0.007087953820446605,0.01417590764089321,-0.007087953820446605,0.014175907640893208,0.01670688349652749,-0.008353441748263746,0.01670688349652749,-0.008353441748263746,0.01670688349652749,1307.4030176518727,823.3859982109054,212931.90716054203,202357.5758314937,232247.5406486203,183041.94234341543,24602.79915260244
0.0203448275862069,-0.009763618411058786,0.01670688349652749,-0.008353441748263746,0.01670688349652749,-0.008353441748263746,0.01670688349652749,0.017940148868297128,-0.008970074434148564,0.017940148868297128,-0.008970074434148564,0.017940148868297128,504.98253076105203,9.094947017729282e-13,212931.907160542,202357.57583149368,244394.48391203594,170894.9990799998,36749.74241601806
0.024413793103448277,-0.00976361841105879,0.017940148868297128,-0.008970074434148564,0.017940148868297128,-0.008970074434148564,0.017940148868297128,0.02047112472393141,-0.010235562361965706,0.02047112472393141,-0.010235562361965706,0.02047112472393141,1371.395118517739,823.385998210905,212931.90716054203,202357.5758314937,232713.3376743759,182576.1453176598,25068.59617835806
0.024413793103448277,-0.01174629804040711,0.02047112472393141,-0.010235562361965706,0.02047112472393141,-0.010235562361965706,0.02047112472393141,0.02170439009570105,-0.010852195047850524,0.02170439009570105,-0.010852195047850524,0.02170439009570105,568.9746316269176,-1.9895196601282805e-13,212931.90716054203,202357.5758314937,244967.9240722449,170321.5589197908,37323.18257622705
0.028482758620689656,-0.01174629804040711,0.02170439009570105,-0.010852195047850524,0.02170439009570105,-0.010852195047850524,0.02170439009570105,0.02423536595133533,-0.012117682975667666,0.02423536595133533,-0.012117682975667666,0.02423536595133533,1435.387219383606,823.3859982109052,212931.907160542,202357.5758314937,233171.21769888262,182118.26529315312,25526.476202864756
0.028482758620689656,-0.01372897766975543,0.02423536595133533,-0.012117682975667666,0.02423536595133533,-0.012117682975667666,0.02423536595133533,0.025468631323104965,-0.012734315661552482,0.025468631323104965,-0.012734315661552482,0.025468631323104965,632.9667324927847,2.2737367544323206e-13,212931.90716054203,202357.57583149368,245525.9877807158,169763.4952113199,37881.24628469793
0.03255172413793104,-0.013728977669755432,0.025468631323104965,-0.012734315661552482,0.025468631323104965,-0.012734315661552482,0.025468631323104965,0.027999607178739252,-0.013999803589369626,0.027999607178739252,-0.013999803589369626,0.027999607178739252,1499.3793202494733,823.3859982109059,212931.907160542,202357.5758314937,233621.38086531672,181668.10212671902,25976.63936929885
0.03255172413793104,-0.015711657299103753,0.027999607178739252,-0.013999803589369626,0.027999607178739252,-0.013999803589369626,0.027999607178739252,0.02923287255050889,-0.014616436275254444,0.02923287255050889,-0.014616436275254444,0.029232872550508892,696.9588333586511,-2.842170943040401e-14,212931.90716054206,202357.57583149368,246069.28532066732,169220.19767136837,38424.54382464945
0.03662068965517242,-0.015711657299103753,0.02923287255050889,-0.014616436275254444,0.02923287255050889,-0.014616436275254444,0.029232872550508892,0.03176384840614317,-0.015881924203071586,0.03176384840614317,-0.015881924203071586,0.03176384840614318,1563.3714211153408,823.3859982109068,212931.907160542,202357.5758314937,234064.020627022,181225.46236501372,26419.279131004143
0.03662068965517242,-0.017694336928452077,0.03176384840614317,-0.015881924203071586,0.03176384840614317,-0.015881924203071586,0.03176384840614318,0.03299711377791281,-0.016498556888956406,0.03299711377791281,-0.016498556888956406,0.03299711377791282,760.9509342245178,0.0,212931.90716054203,202357.5758314937,246598.39510125027,168691.08789078548,38953.6536052324
0.040689655172413804,-0.017694336928452077,0.03299711377791281,-0.016498556888956406,0.03299711377791281,-0.016498556888956406,0.03299711377791282,0.035528089633547096,-0.017764044816773548,0.035528089633547096,-0.017764044816773548,0.0355280896335471,1627.3635219812068,823.3859982109061,212931.907160542,202357.5758314937,234499.32402470475,180790.15896733096,26854.582528686904
0.040689655172413804,-0.019677016557800398,0.035528089633547096,-0.017764044816773548,0.035528089633547096,-0.017764044816773548,0.0355280896335471,0.036761355005316736,-0.018380677502658364,0.036761355005316736,-0.018380677502658364,0.03676135500531674,824.9430350903847,2.8421709430404007e-13,212931.90716054197,202357.57583149365,247113.86571163795,168175.61728039786,39469.12421562002
0.044758620689655186,-0.0196770165578004,0.036761355005316736,-0.018380677502658364,0.036761355005316736,-0.018380677502658364,0.03676135500531674,0.03929233086095102,-0.01964616543047551,0.03929233086095102,-0.01964616543047551,0.039292330860951026,1691.355622847073,823.3859982109052,212931.90716054203,202357.57583149374,234927.47194995955,180362.01104207613,27282.73045394171
0.044758620689655186,-0.02165969618714872,0.03929233086095102,-0.01964616543047551,0.03929233086095102,-0.01964616543047551,0.039292330860951026,0.04052559623272066,-0.020262798116360326,0.04052559623272066,-0.020262798116360326,0.040525596232720666,888.9351359562514,4.547473508864641e-13,212931.90716054203,202357.57583149365,247616.21781828976,167673.26517374604,39971.47632227183
0.04882758620689657,-0.021659696187148723,0.04052559623272066,-0.020262798116360326,0.04052559623272066,-0.020262798116360326,0.040525596232720666,0.043056572088354936,-0.021528286044177468,0.043056572088354936,-0.021528286044177468,0.04305657208835494,1755.3477237129403,823.3859982109062,212931.90716054203,202357.57583149374,235348.63939590545,179940.84359613023,27703.897899887612
0.04882758620689657,-0.023642375816497044,0.043056572088354936,-0.021528286044177468,0.043056572088354936,-0.021528286044177468,0.04305657208835494,0.04428983746012458,-0.022144918730062288,0.04428983746012458,-0.022144918730062288,0.04428983746012459,952.9272368221182,3.979039320256561e-13,212931.90716054197,202357.57583149365,248105.94591918192,167183.53707285388,40461.204423164
0.05,-0.023642375816497047,0.04428983746012458,-0.022144918730062288,0.04428983746012458,-0.022144918730062288,0.04428983746012459,0.04501910168971411,-0.022509550844857052,0.04501910168971411,-0.022509550844857052,0.04501910168971412,1202.5715417689566,237.24681304381653,212931.9071605421,202357.5758314938,257806.1802621879,157483.3027298477,50161.438766170126
0.05,-0.0242136563876652,0.04501910168971411,-0.022509550844857052,0.04501910168971411,-0.022509550844857052,0.04501910168971412,0.045374449339207056,-0.022687224669603524,0.04537444933920705,-0.022687224669603524,0.04537444933920706,971.3656387665196,-2.8421709430404007e-13,212931.90716054203,202357.5758314937,269118.13285873877,146171.35013329692,61473.39136272093
0.004224137931034482,0.0,0.0,0.0,0.0,0.0,0.0,0.0018396047673861595,-0.0009198023836930795,0.0018396047673861595,-0.0009198023836930795,0.0018396047673861593,1023.8576437531622,792.5843627075974,212931.907160542,202357.5758314937,235019.94619120716,180269.53680082856,27375.204695189295
0.004224137931034482,-0.0019085105574965823,0.0018396047673861595,-0.0009198023836930795,0.0018396047673861595,-0.0009198023836930795,0.0018396047673861593,0.0030267355309129577,-0.0015133677654564789,0.0030267355309129577,-0.0015133677654564789,0.0030267355309129577,251.45450402552012,-1.7053025658242404e-13,212931.90716054203,202357.5758314937,242639.56881785172,172649.914174184,34994.82732183386
0.008448275862068965,-0.0019085105574965819,0.0030267355309129577,-0.0015133677654564789,0.0030267355309129577,-0.0015133677654564789,0.0030267355309129577,0.005654231652228206,-0.0028271158261141023,0.005654231652228206,-0.0028271158261141023,0.005654231652228206,1150.9082497898787,854.786311701999,212931.907160542,202357.5758314937,230317.41372473855,184972.0692672972,22672.67222872068
0.008448275862068965,-0.003966800850675984,0.005654231652228206,-0.0028271158261141023,0.005654231652228206,-0.0028271158261141023,0.005654231652228206,0.006934528330548382,-0.0034672641652741905,0.006934528330548382,-0.0034672641652741905,0.006934528330548382,317.8869816193221,-3.694822225952521e-13,212931.90716054203,202357.5758314937,241954.7970650327,173334.685927003,34310.05556901485
0.012672413793103448,-0.003966800850675983,0.006934528330548382,-0.0034672641652741905,0.006934528330548382,-0.0034672641652741905,0.006934528330548382,0.009562024451863632,-0.004781012225931815,0.009562024451863632,-0.004781012225931815,0.009562024451863632,1217.3407273836808,854.7863117019992,212931.90716054203,202357.5758314937,230816.73324032422,184472.7497517115,23171.991744306353
0.012672413793103448,-0.006025091143855383,0.009562024451863632,-0.004781012225931815,0.009562024451863632,-0.004781012225931815,0.009562024451863632,0.010842321130183807,-0.0054211605650919025,0.010842321130183807,-0.0054211605650919025,0.010842321130183807,384.319459213125,4.263256414560601e-13,212931.90716054203,202357.5758314937,242595.9580235125,172693.5249685232,34951.21652749463
